Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC
local,0,2,0,1,0,43,0,0,1,17,3,1,17,50,39,1,1
local,0,8,0,1,0,35,0,0,1,3,4,1,52,73,9,1,1
local,0,6,1,1,0,55,0,0,1,19,7,1,12,39,3,2,1
global,0,2,0,1,0,9,0,0,0,5,2,9,10,17,9,1,1
local,0,3,0,0,0,81,0,0,1,26,3,1,52,55,39,0,1
local,0,1,1,1,0,29,0,0,1,24,2,0,51,35,40,2,1
local,0,4,1,2,0,70,0,0,1,2,7,0,17,34,14,2,1
local,0,7,0,0,0,62,0,0,1,23,3,1,14,51,43,1,1
local,0,2,0,1,0,29,0,0,0,25,2,1,5,45,36,0,1
local,0,3,1,0,0,0,0,0,0,20,8,3,9,75,56,2,1
local,0,9,1,2,0,28,0,0,1,2,8,0,56,54,54,2,1
local,0,1,1,2,0,92,0,0,1,27,8,1,29,79,9,1,1
local,0,1,1,2,0,15,0,0,0,24,4,4,62,68,11,0,1
local,0,7,1,0,0,24,0,0,1,29,8,1,50,52,32,0,1
local,0,9,1,1,0,42,0,0,0,18,8,1,1,32,51,2,1
local,0,10,0,0,0,0,0,0,1,24,0,1,38,51,10,1,1
local,0,4,0,2,0,62,0,0,1,5,4,1,55,13,31,2,1
local,0,6,1,2,0,28,0,0,1,12,6,1,2,39,5,2,1
local,0,10,0,2,0,45,0,0,1,8,4,0,26,48,20,2,1
local,0,10,1,2,0,83,0,0,0,8,4,0,61,42,53,2,1
local,0,5,1,2,0,60,0,0,0,24,6,1,57,62,30,2,1
local,0,4,0,2,0,35,0,0,1,26,4,1,27,39,44,2,1
local,0,10,1,1,0,9,0,0,1,23,6,0,3,48,48,2,1
local,0,4,1,1,0,65,0,0,1,26,6,1,5,46,30,2,1
local,0,1,0,0,0,86,0,0,0,14,2,4,5,8,3,0,1
local,0,2,0,2,0,-1,0,0,1,17,7,1,6,48,26,1,1
local,0,8,0,0,0,22,0,0,0,28,8,0,48,9,19,2,1
local,0,10,0,1,0,101,0,0,1,18,5,1,25,65,2,0,1
local,0,10,1,2,0,24,0,0,1,12,5,1,46,38,41,2,1
local,0,6,0,1,0,62,0,0,1,1,4,1,32,74,51,2,1
local,0,3,0,1,0,33,0,0,0,27,5,1,38,72,24,2,1
local,0,8,0,1,0,95,0,0,1,3,3,1,44,73,39,2,1
local,0,8,1,0,0,76,0,0,0,13,3,4,52,37,29,0,1
local,0,9,0,1,0,84,0,0,0,14,8,1,43,81,16,2,1
local,0,8,1,0,0,75,0,0,0,25,0,2,20,82,38,2,1
local,0,2,0,1,0,55,0,0,0,19,7,1,40,78,54,0,1
local,0,8,1,0,0,37,0,0,0,10,9,1,24,0,47,0,1
local,0,4,1,0,0,79,0,0,1,22,8,1,34,86,26,2,1
local,0,9,1,2,0,44,0,0,0,11,5,1,52,51,1,2,1
local,0,2,0,0,0,9,0,0,0,25,6,3,41,47,4,1,1
local,0,4,0,1,0,63,0,0,1,4,7,1,17,53,33,2,1
local,0,5,1,0,0,25,0,0,1,29,5,1,61,42,31,0,1
local,0,6,0,2,0,62,0,0,1,17,4,1,41,75,45,0,1
local,0,6,1,2,0,49,0,0,1,1,6,1,14,45,16,2,1
local,0,4,0,1,0,43,0,0,1,28,2,1,56,86,56,2,1
local,0,4,0,1,0,62,0,0,1,3,6,1,61,74,3,0,1
local,0,2,0,2,0,95,0,0,1,29,7,1,18,30,39,1,1
local,0,5,1,1,0,86,0,0,1,19,3,1,27,56,5,0,1
local,0,4,0,2,0,52,0,0,1,26,1,1,40,57,42,2,1
local,0,3,1,2,0,7,0,0,1,28,6,1,17,86,43,2,1
local,0,6,1,1,0,83,0,0,0,10,1,41,1,32,40,2,1
local,0,2,0,0,0,76,0,0,1,19,5,1,48,63,31,0,1
local,0,7,0,2,0,76,0,0,1,22,3,1,19,45,52,2,1
local,0,7,0,2,0,11,0,0,0,21,4,1,50,18,51,2,1
local,0,2,1,2,0,47,0,0,0,28,4,1,18,36,40,0,1
local,0,7,0,0,0,90,0,0,1,16,3,1,47,-1,13,2,1
local,0,1,1,2,0,-3,0,0,0,10,3,4,11,19,36,0,1
local,0,1,1,1,0,17,0,0,1,23,8,1,16,48,32,0,1
local,0,8,1,1,0,33,0,0,1,12,6,1,44,32,22,2,1
local,0,5,0,2,0,50,0,0,1,20,0,1,18,2,32,1,1
local,0,10,1,0,0,100,0,0,0,27,8,1,7,44,38,2,1
local,0,0,1,2,0,29,0,0,1,16,1,1,47,55,10,0,1
local,0,4,1,2,0,46,0,0,1,22,3,1,23,35,20,1,1
local,0,7,0,2,0,37,0,0,1,11,3,1,20,51,57,2,1
local,0,1,1,1,0,-5,0,0,1,29,8,0,37,23,27,2,1
local,0,1,0,0,0,83,0,0,0,21,2,1,3,50,17,0,1
local,0,0,1,0,0,60,0,0,1,4,8,0,29,71,55,2,1
local,0,6,1,1,0,35,0,0,1,4,6,1,3,86,14,2,1
local,0,10,0,1,0,54,0,0,0,3,2,0,30,-1,19,2,1
local,0,8,0,0,0,33,0,0,0,18,5,1,51,41,3,2,1
local,0,2,0,0,0,56,0,0,1,16,4,1,19,12,46,2,1
local,0,6,0,1,0,70,0,0,1,14,4,1,31,55,46,0,1
local,0,10,0,0,0,44,0,0,1,29,7,3,12,31,52,2,1
local,0,2,0,0,0,68,0,0,1,5,6,1,61,64,45,0,1
local,0,0,0,1,0,44,0,0,1,5,9,0,20,55,2,2,1
local,0,7,1,1,0,77,0,0,1,29,0,1,19,85,54,1,1
local,0,3,1,1,0,37,0,0,1,16,7,1,1,22,33,1,1
local,0,3,0,1,0,86,0,0,0,28,8,1,18,61,28,2,1
local,0,7,1,2,0,67,0,0,0,20,9,1,52,51,13,2,1
local,0,4,0,2,0,101,0,0,0,6,0,2,17,20,13,2,1
local,0,7,0,0,0,23,0,0,1,29,3,1,62,78,21,2,1
local,0,2,1,2,0,72,0,0,0,19,2,1,24,29,44,0,1
local,0,4,1,2,0,59,0,0,0,27,1,0,15,57,49,2,1
local,0,3,1,0,0,22,0,0,1,11,8,1,54,60,40,2,1
local,0,5,0,0,0,44,0,0,1,30,2,1,41,82,19,0,1
local,0,3,1,2,0,97,0,0,0,8,9,1,46,2,55,0,1
local,0,9,1,2,0,86,0,0,1,27,0,1,38,45,17,2,1
local,0,10,0,0,0,32,0,0,1,3,3,1,48,11,11,2,1
local,0,1,1,0,0,-4,0,0,1,16,5,1,25,18,40,2,1
local,0,7,1,2,0,37,0,0,1,14,8,1,16,18,48,0,1
local,0,10,1,1,0,-9,0,0,0,18,6,1,10,82,44,2,1
local,0,4,0,2,0,68,0,0,0,16,4,1,36,81,11,2,1
local,0,4,1,2,0,83,0,0,1,2,7,0,17,34,18,2,1
local,0,5,0,1,0,83,0,0,0,13,6,1,10,43,47,2,1
local,0,10,1,1,0,11,0,0,0,24,7,1,18,30,56,2,1
local,0,6,0,2,0,71,0,0,1,13,0,1,12,36,13,0,1
local,0,5,1,2,0,88,0,0,0,12,4,1,3,52,48,2,1
local,0,4,0,0,0,47,0,0,1,27,9,1,8,62,34,0,1
local,0,9,1,1,0,55,0,0,1,26,0,1,45,47,32,2,1
local,0,5,0,0,0,46,0,0,1,23,6,1,52,18,55,1,1
local,0,10,0,1,0,56,0,0,1,30,8,1,50,71,50,2,1
local,0,2,1,2,0,40,0,0,0,5,8,0,37,35,14,0,1
local,0,6,1,0,0,15,0,0,0,20,9,1,58,47,52,2,1
local,0,4,1,1,0,68,0,0,1,5,8,1,16,48,52,0,1
local,0,5,1,1,0,52,0,0,1,6,7,1,42,32,18,2,1
local,0,7,1,2,0,43,0,0,1,20,8,1,31,37,33,0,1
local,0,4,1,2,0,32,0,0,0,3,7,1,52,22,39,2,1
local,0,1,0,0,0,80,0,0,1,26,6,1,42,47,9,2,1
local,0,1,1,1,0,6,0,0,0,3,7,4,5,8,51,2,1
local,0,7,0,2,0,9,0,0,0,21,4,0,39,56,50,2,1
local,0,4,0,1,0,24,0,0,1,27,5,2,59,19,8,1,1
local,0,0,0,2,0,70,0,0,1,28,4,1,27,78,42,2,1
local,0,3,1,0,0,50,0,0,0,4,7,1,31,52,13,2,1
local,0,10,0,2,0,70,0,0,1,27,5,2,23,19,3,1,1
local,0,1,0,1,0,94,0,0,1,4,8,1,55,60,34,0,1
local,0,1,0,1,0,56,0,0,1,3,4,1,27,57,52,1,1
local,0,2,0,2,0,34,0,0,1,26,6,1,58,77,34,0,1
local,0,1,1,0,0,73,0,0,1,17,8,1,43,54,21,2,1
local,0,4,0,1,0,59,0,0,0,16,4,1,36,40,6,2,1
local,0,5,1,0,0,78,0,0,1,4,6,1,51,38,15,2,1
local,0,10,1,0,0,37,0,0,0,15,2,0,30,-1,19,2,1
local,0,1,1,1,0,48,0,0,0,14,5,1,29,23,46,0,1
local,0,7,0,1,0,40,0,0,0,20,7,0,28,62,40,2,1
local,0,7,0,1,0,50,0,0,1,22,8,1,33,73,28,0,1
local,0,7,0,1,0,12,0,0,0,21,5,1,51,33,14,2,1
local,0,7,1,1,0,99,0,0,0,13,5,1,57,41,7,2,1
local,0,4,1,0,0,73,0,0,1,6,4,1,48,17,19,2,1
local,0,4,0,2,0,70,0,0,1,5,5,1,17,55,26,0,1
local,0,7,1,0,0,62,0,0,1,4,7,1,59,21,18,2,1
local,0,6,0,0,0,18,0,0,1,24,1,1,25,52,47,0,1
local,0,5,1,1,0,86,0,0,0,13,1,0,54,34,57,2,1
local,0,9,0,1,0,78,0,0,1,26,7,1,49,50,5,2,1
local,0,2,0,2,0,57,0,0,1,16,5,0,22,39,56,2,1
local,0,10,0,2,0,59,0,0,1,22,5,1,8,77,39,1,1
local,0,7,1,0,0,18,0,0,1,2,8,1,58,53,41,0,1
local,0,6,0,1,0,59,0,0,1,19,2,0,58,82,38,2,1
local,0,2,1,0,0,89,0,0,1,18,5,1,28,6,51,0,1
local,0,3,0,0,0,92,0,0,1,13,3,1,22,10,39,0,1
local,0,7,0,1,0,8,0,0,0,29,3,1,57,52,19,2,1
local,0,8,0,0,0,17,0,0,1,23,5,0,44,41,56,2,1
local,0,6,0,1,0,77,0,0,1,18,3,1,10,17,32,0,1
local,0,10,0,2,0,37,0,0,1,24,3,1,23,21,23,0,1
local,0,10,0,2,0,30,0,0,1,21,6,0,54,24,17,0,1
local,0,7,1,1,0,98,0,0,1,11,6,1,24,55,31,2,1
local,0,3,1,0,0,62,0,0,1,13,0,1,33,20,19,2,1
local,0,4,0,2,0,98,0,0,0,21,4,1,36,22,11,2,1
local,0,5,0,2,0,-4,0,0,1,13,6,1,55,74,13,2,1
local,0,9,0,0,0,14,0,0,1,28,6,1,51,19,23,2,1
local,0,6,1,2,0,-8,0,0,1,23,8,1,7,30,32,1,1
local,0,3,1,1,0,13,0,0,0,10,8,1,46,10,46,2,1
local,0,10,0,2,0,49,0,0,1,18,2,1,38,59,38,0,1
local,0,2,0,1,0,39,0,0,1,17,1,1,27,75,28,1,1
local,0,10,1,1,0,34,0,0,1,6,8,1,58,71,11,2,1
local,0,9,0,2,0,87,0,0,1,25,8,0,52,71,55,2,1
local,0,7,0,1,0,70,0,0,1,22,5,2,31,82,14,1,1
local,0,7,1,0,0,29,0,0,1,9,3,4,51,65,7,0,1
local,0,5,1,2,0,86,0,0,1,18,8,1,24,28,17,2,1
local,0,9,1,0,0,65,0,0,1,19,6,1,34,20,38,2,1
local,0,7,0,1,0,78,0,0,1,30,8,1,43,38,10,0,1
local,0,5,1,0,0,-2,0,0,1,23,8,1,54,22,52,0,1
local,0,9,1,1,0,75,0,0,1,3,5,1,58,16,34,2,1
local,0,6,0,2,0,66,0,0,1,27,4,1,11,25,33,0,1
local,0,7,1,1,0,74,0,0,1,12,7,1,36,17,18,2,1
local,0,9,0,0,0,50,0,0,1,21,5,1,62,28,10,0,1
local,0,0,0,1,0,35,0,0,1,4,8,1,29,63,55,2,1
local,0,10,1,2,0,74,0,0,1,10,1,27,11,30,35,2,1
local,0,4,0,2,0,96,0,0,1,21,6,1,8,40,42,0,1
local,0,2,1,2,0,48,0,0,0,10,8,0,22,39,31,2,1
local,0,2,1,1,0,53,0,0,1,29,7,1,17,7,54,1,1
local,0,5,0,1,0,96,0,0,0,15,2,0,16,64,5,2,1
local,0,6,0,1,0,101,0,0,1,18,2,1,28,9,15,2,1
local,0,5,1,0,0,85,0,0,0,29,0,1,16,60,34,2,1
local,0,9,0,1,0,98,0,0,1,17,0,2,23,68,25,2,1
local,0,4,1,2,0,-7,0,0,0,10,0,1,4,70,53,2,1
local,0,1,0,0,0,-4,0,0,1,29,2,1,2,39,50,2,1
local,0,5,0,0,0,57,0,0,0,26,8,1,18,22,32,2,1
local,0,10,1,2,0,95,0,0,0,19,0,0,51,48,17,2,1
local,0,10,1,0,0,54,0,0,1,5,7,0,30,-1,19,2,1
local,0,10,0,0,0,35,0,0,0,25,7,1,60,70,32,2,1
local,0,7,0,0,0,42,0,0,1,4,4,1,23,62,54,0,1
local,0,6,1,0,0,44,0,0,1,7,5,1,18,20,41,1,1
local,0,0,1,2,0,57,0,0,1,18,8,3,32,39,28,2,1
local,0,9,1,1,0,46,0,0,1,19,9,4,40,13,4,1,1
local,0,0,1,0,0,12,0,0,1,26,8,1,4,18,15,2,1
local,0,4,0,0,0,11,0,0,1,22,4,1,39,48,38,1,1
local,0,1,0,1,0,27,0,0,1,16,3,1,47,30,32,1,1
local,0,9,1,1,0,75,0,0,1,8,9,1,6,34,56,1,1
local,0,0,0,2,0,31,0,0,1,20,6,1,27,24,23,2,1
local,0,3,1,2,0,29,0,0,1,20,4,1,52,53,41,2,1
local,0,2,0,0,0,-1,0,0,0,6,0,0,53,83,0,0,1
local,0,0,1,1,0,48,0,0,1,18,2,1,41,26,4,2,1
local,0,4,0,1,0,60,0,0,0,22,3,1,29,46,48,2,1
local,0,4,0,2,0,7,0,0,0,18,3,1,25,30,57,2,1
local,0,3,1,1,0,83,0,0,0,17,9,0,37,33,46,1,1
local,0,7,1,2,0,13,0,0,0,5,5,1,32,51,41,2,1
local,0,7,0,1,0,-2,0,0,0,8,3,1,40,54,52,2,1
local,0,1,1,0,0,10,0,0,1,28,4,1,52,77,18,1,1
local,0,7,0,0,0,8,0,0,1,29,1,1,25,82,49,1,1
local,0,2,1,0,0,40,0,0,1,15,6,1,16,49,30,1,1
local,0,5,0,1,0,-2,0,0,1,20,0,3,40,14,49,2,1
local,0,7,0,0,0,-1,0,0,1,20,7,1,50,28,48,2,1
local,0,2,1,0,0,74,0,0,1,27,0,1,21,74,14,2,1
local,0,6,1,1,0,51,0,0,1,8,4,1,23,66,44,2,1
local,0,10,1,2,0,70,0,0,1,8,6,1,53,38,15,2,1
local,0,9,0,1,0,97,0,0,1,16,7,1,11,65,8,2,1
local,0,3,0,0,0,39,0,0,0,13,5,4,39,8,54,0,1
local,0,8,1,2,0,87,0,0,0,13,3,1,10,20,4,2,1
local,0,8,1,0,0,97,0,0,0,27,3,1,26,50,47,2,1
local,0,5,1,1,0,91,0,0,1,19,7,1,36,78,46,2,1
local,0,0,0,1,0,16,0,0,1,24,5,1,59,20,1,2,1
local,0,5,1,1,0,18,0,0,1,7,9,1,34,57,6,2,1
local,0,7,0,2,0,65,0,0,0,8,6,1,14,27,41,2,1
local,0,10,1,0,0,11,0,0,0,20,7,1,39,70,32,2,1
local,0,9,0,1,0,78,0,0,0,23,1,1,30,79,31,2,1
local,0,0,0,0,0,56,0,0,0,21,2,1,17,29,57,2,1
local,0,3,1,2,0,22,0,0,1,19,1,1,6,54,14,1,1
local,0,7,1,1,0,81,0,0,1,30,4,1,14,78,35,2,1
local,0,8,1,2,0,68,0,0,1,28,7,1,12,84,9,2,1
local,0,9,0,0,0,101,0,0,1,24,8,1,49,81,52,2,1
local,0,1,1,1,0,14,0,0,1,3,8,2,45,1,22,2,1
local,0,7,0,0,0,19,0,0,1,25,8,1,16,33,0,1,1
local,0,0,0,1,0,89,0,0,1,16,4,1,29,80,3,1,1
local,0,10,1,0,0,27,0,0,1,29,3,1,48,49,33,0,1
local,0,3,0,1,0,52,0,0,1,14,3,1,61,72,10,2,1
local,0,8,0,0,0,99,0,0,1,28,7,1,17,73,29,2,1
local,0,8,1,2,0,47,0,0,1,7,4,1,7,50,10,2,1
local,0,3,0,1,0,33,0,0,0,28,4,1,53,20,4,2,1
local,0,3,0,2,0,54,0,0,0,9,5,1,52,73,25,2,1
local,0,10,0,1,0,86,0,0,1,24,4,1,9,35,27,0,1
local,0,7,1,0,0,94,0,0,0,29,6,0,17,62,1,2,1
local,0,7,0,1,0,37,0,0,1,22,8,1,10,33,4,2,1
local,0,7,1,0,0,56,0,0,1,7,6,1,41,0,52,0,1
local,0,10,1,0,0,28,0,0,1,11,8,1,40,18,44,2,1
local,0,7,1,0,0,90,0,0,0,16,3,1,25,39,57,2,1
local,0,5,0,0,0,69,0,0,1,20,5,1,59,29,44,1,1
local,0,3,1,1,0,78,0,0,1,21,4,1,45,46,20,2,1
local,0,6,1,1,0,86,0,0,1,29,0,1,60,54,29,2,1
local,0,1,0,2,0,98,0,0,0,20,0,1,18,38,52,2,1
local,0,5,0,2,0,-6,0,0,1,23,0,2,44,17,37,2,1
local,0,0,1,1,0,82,0,0,0,20,5,1,7,45,42,0,1
local,0,5,0,1,0,81,0,0,1,19,3,1,45,56,13,0,1
local,0,4,1,1,0,83,0,0,0,17,0,1,22,68,54,2,1
local,0,7,1,2,0,19,0,0,1,9,8,1,33,73,28,0,1
local,0,2,0,2,0,28,0,0,1,12,6,1,62,39,28,2,1
global,0,7,1,3,1,48,1,1,1,15,7,28,29,56,28,3,1
local,0,7,0,2,0,32,0,0,1,6,8,1,10,69,45,2,1
local,0,8,0,0,0,22,0,0,0,20,6,1,17,28,21,2,1
local,0,6,0,2,0,95,0,0,0,3,5,1,4,49,23,2,1
local,0,2,0,0,0,62,0,0,0,23,1,1,4,48,49,2,1
local,0,9,1,1,0,65,0,0,0,12,1,1,3,13,11,2,1
local,0,5,1,0,0,93,0,0,1,17,8,1,55,54,43,1,1
local,0,10,0,2,0,99,0,0,1,6,3,1,58,58,48,1,1
local,0,1,0,1,0,47,0,0,0,22,8,1,43,73,3,2,1
local,0,6,1,0,0,-2,0,0,1,26,6,1,5,71,30,2,1
local,0,2,0,0,0,17,0,0,1,3,8,1,37,19,11,1,1
local,0,3,0,0,0,39,0,0,0,17,2,0,62,59,17,2,1
local,0,9,1,1,0,54,0,0,0,27,4,0,41,20,43,0,1
local,0,10,0,1,0,63,0,0,1,29,1,1,4,53,34,2,1
local,0,10,0,0,0,44,0,0,1,13,4,1,27,53,9,1,1
local,0,6,1,2,0,44,0,0,1,4,6,1,21,51,34,2,1
local,0,9,1,0,0,30,0,0,0,3,4,1,50,62,39,2,1
local,0,10,1,1,0,40,0,0,1,9,6,1,33,45,31,1,1
global,0,4,1,2,1,90,1,1,1,25,4,49,50,31,49,2,1
local,0,4,0,1,0,39,0,0,1,18,1,1,32,50,32,2,1
local,0,4,0,2,0,53,0,0,0,26,4,1,38,52,55,2,1
local,0,1,0,2,0,92,0,0,1,4,7,0,41,79,39,2,1
local,0,10,0,1,0,47,0,0,0,12,0,0,48,7,20,0,1
local,0,10,0,2,0,45,0,0,0,8,6,1,59,38,54,2,1
local,0,4,1,2,0,98,0,0,0,27,5,0,15,57,49,2,1
local,0,9,0,2,0,95,0,0,1,5,6,1,20,14,4,1,1
local,0,8,0,0,0,77,0,0,1,19,0,1,5,73,31,1,1
local,0,3,0,0,0,86,0,0,0,5,5,1,53,24,3,2,1
local,0,2,0,2,0,59,0,0,1,12,8,1,28,67,46,2,1
local,0,1,0,1,0,96,0,0,1,8,6,0,39,41,3,2,1
local,0,2,1,0,0,62,0,0,1,21,9,1,8,82,4,2,1
local,0,3,1,1,0,69,0,0,1,20,6,1,17,37,43,0,1
local,0,3,0,1,0,29,0,0,1,19,5,1,36,73,17,0,1
local,0,4,1,0,0,24,0,0,1,1,8,1,60,5,10,2,1
local,0,4,0,1,0,44,0,0,0,15,3,4,13,7,13,0,1
local,0,3,1,2,0,83,0,0,0,10,2,0,41,10,35,2,1
local,0,3,1,2,0,2,0,0,1,26,8,1,3,86,41,0,1
local,0,3,1,2,0,-6,0,0,1,7,1,0,54,57,30,0,1
local,0,7,0,0,0,27,0,0,0,18,7,1,31,45,50,2,1
local,0,4,0,1,0,96,0,0,1,1,9,4,42,7,3,0,1
local,0,3,1,2,0,26,0,0,0,7,3,1,50,41,40,2,1
local,0,6,0,1,0,79,0,0,0,21,1,1,23,28,12,2,1
local,0,8,0,0,0,50,0,0,1,23,4,1,28,77,56,2,1
local,0,5,1,0,0,96,0,0,0,25,8,2,41,11,39,2,1
local,0,3,1,0,0,41,0,0,1,27,7,1,55,53,11,1,1
local,0,5,0,2,0,87,0,0,1,19,0,1,7,46,1,0,1
local,0,7,0,2,0,44,0,0,1,9,8,1,35,-1,41,2,1
local,0,4,1,0,0,84,0,0,1,29,4,1,30,0,43,1,1
local,0,8,0,2,0,96,0,0,0,25,8,1,40,28,48,2,1
local,0,10,1,2,0,54,0,0,0,5,1,0,5,25,7,0,1
local,0,8,0,0,0,73,0,0,1,24,5,0,21,33,15,2,1
global,0,7,0,1,0,15,0,0,0,30,3,12,59,23,58,1,1
local,0,5,1,0,0,17,0,0,1,6,7,1,54,53,33,0,1
local,0,4,0,2,0,69,0,0,1,13,5,1,32,8,1,0,1
local,0,8,0,0,0,15,0,0,1,18,5,1,5,77,15,2,1
local,0,2,1,2,0,56,0,0,1,30,0,1,18,30,8,2,1
local,0,0,1,0,0,-6,0,0,0,16,0,2,50,17,25,2,1
local,0,2,1,0,0,40,0,0,1,24,8,1,58,48,22,0,1
local,0,3,1,1,0,68,0,0,1,29,5,1,53,18,7,1,1
local,0,2,0,2,0,80,0,0,1,14,8,1,56,29,10,2,1
local,0,6,1,0,0,15,0,0,0,20,9,1,58,58,19,2,1
local,0,2,0,0,0,98,0,0,0,26,3,1,48,44,27,2,1
global,0,7,1,3,1,54,1,1,1,16,7,31,32,62,31,3,1
local,0,4,0,1,0,83,0,0,1,9,4,1,20,35,18,2,1
local,0,1,1,0,0,94,0,0,0,13,8,0,38,79,15,2,1
local,0,1,1,2,0,65,0,0,1,22,6,1,34,83,39,2,1
local,0,5,1,1,0,98,0,0,1,16,7,1,34,49,22,0,1
local,0,0,0,2,0,86,0,0,0,22,1,1,14,67,52,2,1
local,0,5,1,2,0,54,0,0,1,15,5,1,19,7,18,0,1
local,0,3,0,2,0,49,0,0,0,16,2,1,57,35,29,2,1
local,0,9,0,1,0,32,0,0,1,28,1,1,35,54,36,2,1
local,0,10,0,1,0,42,0,0,1,23,2,1,52,74,30,2,1
local,0,5,0,2,0,69,0,0,1,10,8,1,27,75,7,0,1
local,0,3,1,0,0,83,0,0,0,5,2,0,41,39,45,2,1
local,0,4,1,2,0,72,0,0,1,19,3,1,48,53,3,0,1
local,0,8,0,2,0,17,0,0,1,8,7,1,9,6,46,2,1
local,0,2,1,0,0,13,0,0,0,24,7,1,18,29,56,2,1
local,0,1,1,1,0,0,0,0,0,7,9,4,5,8,16,0,1
local,0,7,0,0,0,90,0,0,1,26,0,1,51,76,53,0,1
local,0,3,1,1,0,12,0,0,1,26,7,1,48,18,10,2,1
local,0,10,1,2,0,58,0,0,1,4,8,0,29,71,55,2,1
local,0,9,1,0,0,-2,0,0,1,20,4,1,4,19,18,0,1
local,0,3,1,0,0,88,0,0,1,26,3,1,28,72,54,2,1
local,0,1,0,2,0,70,0,0,1,15,0,3,61,73,29,0,1
local,0,3,0,0,0,65,0,0,1,2,6,1,50,6,13,2,1
local,0,10,1,0,0,60,0,0,1,23,2,1,12,44,34,2,1
local,0,2,1,2,0,74,0,0,1,21,8,1,33,43,0,0,1
local,0,6,0,2,0,18,0,0,1,24,5,1,25,64,33,0,1
local,0,8,1,1,0,65,0,0,0,9,0,25,14,20,27,2,1
local,0,10,1,0,0,23,0,0,1,2,8,1,50,60,1,0,1
local,0,7,0,2,0,-2,0,0,1,13,4,1,43,31,49,2,1
local,0,6,1,1,0,23,0,0,1,29,8,1,51,81,12,0,1
local,0,3,1,1,0,13,0,0,1,29,4,1,9,73,27,2,1
local,0,2,0,1,0,72,0,0,0,22,0,1,20,47,50,0,1
local,0,4,0,0,0,6,0,0,0,24,2,1,61,37,26,2,1
local,0,7,0,2,0,90,0,0,0,12,4,1,24,46,53,2,1
local,0,9,0,0,0,49,0,0,1,16,6,1,57,74,29,2,1
local,0,8,1,1,0,101,0,0,1,11,2,4,26,41,57,2,1
local,0,2,0,1,0,89,0,0,0,25,7,1,5,45,32,0,1
local,0,7,1,2,0,46,0,0,1,8,9,0,33,40,33,2,1
local,0,3,1,2,0,90,0,0,0,12,8,1,16,46,7,2,1
local,0,7,1,0,0,1,0,0,0,27,7,1,16,75,30,2,1
local,0,4,1,0,0,90,0,0,1,26,9,1,17,46,1,2,1
local,0,0,0,1,0,21,0,0,1,27,7,1,24,3,8,2,1
local,0,8,1,0,0,58,0,0,1,16,3,1,47,28,9,0,1
local,0,10,1,0,0,30,0,0,1,2,7,1,16,66,46,1,1
local,0,3,0,0,0,87,0,0,1,24,0,1,49,81,31,2,1
local,0,7,1,1,0,23,0,0,0,1,0,1,14,19,31,2,1
local,0,0,1,1,0,36,0,0,1,11,8,1,47,31,5,0,1
local,0,5,1,0,0,12,0,0,0,20,2,1,16,46,30,2,1
local,0,4,0,2,0,85,0,0,0,26,1,1,55,74,26,2,1
local,0,1,1,0,0,71,0,0,1,29,8,4,62,52,7,0,1
local,0,2,0,1,0,99,0,0,0,22,1,1,58,55,48,2,1
local,0,7,1,1,0,35,0,0,0,3,1,0,21,57,18,2,1
local,0,4,1,2,0,31,0,0,1,5,5,1,59,69,26,1,1
local,0,9,1,0,0,53,0,0,0,5,8,0,41,58,39,1,1
local,0,5,0,1,0,25,0,0,0,28,8,1,22,68,41,2,1
local,0,8,1,0,0,56,0,0,0,20,9,1,55,10,4,2,1
local,0,4,1,1,0,60,0,0,0,2,4,2,20,72,13,2,1
local,0,1,1,0,0,64,0,0,1,15,5,1,31,7,33,0,1
local,0,5,0,1,0,28,0,0,0,12,3,0,38,46,32,2,1
local,0,2,0,1,0,21,0,0,1,16,1,1,17,37,22,2,1
local,0,6,0,2,0,14,0,0,1,7,5,1,16,25,43,2,1
local,0,1,1,1,0,99,0,0,1,7,3,1,35,54,41,2,1
local,0,5,0,2,0,41,0,0,0,20,8,1,7,62,44,2,1
local,0,7,0,1,0,93,0,0,0,15,9,0,21,7,3,0,1
local,0,9,0,0,0,63,0,0,1,29,3,1,57,40,8,2,1
local,0,10,0,1,0,70,0,0,1,27,4,1,23,81,26,2,1
local,0,1,1,1,0,82,0,0,1,27,6,4,17,20,41,1,1
local,0,5,0,1,0,83,0,0,1,12,6,1,10,75,54,2,1
local,0,4,0,0,0,96,0,0,0,19,0,1,3,23,13,2,1
local,0,2,0,1,0,23,0,0,1,24,2,1,10,69,39,2,1
local,0,4,0,2,0,22,0,0,0,20,6,1,55,39,52,2,1
local,0,7,0,1,0,62,0,0,0,25,3,1,14,51,43,2,1
local,0,8,1,0,0,34,0,0,0,20,7,1,42,85,8,2,1
local,0,3,0,2,0,11,0,0,1,6,5,1,51,65,10,0,1
local,0,10,0,0,0,44,0,0,0,19,6,4,39,7,3,0,1
local,0,8,0,1,0,50,0,0,0,19,6,0,1,79,19,2,1
local,0,7,1,0,0,32,0,0,1,3,6,1,17,51,6,1,1
local,0,2,0,2,0,52,0,0,1,16,4,4,29,80,3,1,1
local,0,0,0,1,0,66,0,0,1,24,5,1,11,57,15,1,1
