Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_RF_unfair
instance_0,0,8,1,2,0,43,0,0,0,28,2,17,26,78,7,2,0
instance_0,0,1,1,1,0,78,0,0,0,30,8,3,17,51,21,2,0
instance_0,0,7,0,2,0,33,0,0,0,8,0,21,4,65,55,0,0
instance_0,0,6,1,3,1,43,1,1,1,14,6,26,27,51,26,3,0
instance_0,0,3,0,2,0,4,0,0,1,26,4,17,13,11,7,0,0
instance_0,0,4,1,0,0,11,0,0,1,21,0,41,35,55,6,1,0
instance_0,0,1,1,1,0,72,0,0,0,19,2,24,17,15,55,0,0
instance_0,0,2,0,2,0,38,0,0,0,27,2,36,21,65,38,1,0
instance_0,0,2,1,1,0,50,0,0,1,19,10,9,18,16,34,2,0
instance_0,0,11,1,2,0,82,0,0,0,11,4,16,26,83,0,2,0
instance_0,0,2,0,1,0,81,0,0,0,18,1,20,60,77,22,1,0
instance_0,0,10,0,0,0,74,0,0,1,19,3,25,8,80,13,0,0
instance_0,0,5,0,0,0,43,0,0,1,18,4,43,17,18,36,2,0
instance_0,0,10,0,1,0,86,0,0,0,26,10,27,5,3,24,2,0
instance_0,0,2,0,2,0,-2,0,0,0,7,3,38,14,26,53,0,0
instance_0,0,2,0,1,0,63,0,0,0,20,9,33,9,60,56,0,0
instance_0,0,8,1,2,0,11,0,0,1,18,1,8,4,2,57,2,0
instance_0,0,5,0,2,0,65,0,0,1,15,0,46,9,78,57,2,0
instance_0,0,9,0,2,0,28,0,0,0,15,9,0,3,77,38,2,0
instance_0,0,0,1,0,0,46,0,0,0,17,10,16,43,4,52,0,0
instance_0,0,8,1,2,0,11,0,0,1,18,6,34,6,6,52,1,0
instance_0,0,1,0,0,0,36,0,0,1,18,6,5,27,48,51,2,0
instance_0,0,3,0,2,0,46,0,0,1,28,7,20,50,50,56,0,0
instance_0,0,4,0,2,0,51,0,0,0,23,10,24,15,24,38,0,0
instance_0,0,8,0,1,0,8,0,0,0,20,3,20,15,47,31,2,0
instance_0,0,10,1,2,0,96,0,0,0,3,3,27,61,31,16,1,0
instance_0,0,4,1,1,0,18,0,0,0,16,5,16,41,60,49,2,0
instance_0,0,0,1,1,0,36,0,0,1,13,0,28,47,42,30,2,0
instance_0,0,10,0,2,0,54,0,0,0,22,8,48,27,8,45,0,0
instance_0,0,10,0,1,0,5,0,0,0,12,0,11,41,7,6,1,0
instance_0,0,8,1,0,0,24,0,0,0,23,8,41,35,12,52,2,0
instance_0,0,7,1,1,0,87,0,0,0,30,7,30,51,78,35,1,0
instance_0,0,10,0,1,0,32,0,0,0,6,2,45,11,65,31,1,0
instance_0,0,6,0,0,0,74,0,0,1,11,9,20,11,21,37,2,0
instance_0,0,4,0,2,0,69,0,0,0,16,8,13,36,53,50,2,0
instance_0,0,0,1,1,0,92,0,0,0,17,3,48,46,22,32,1,0
instance_0,0,4,0,1,0,95,0,0,1,7,6,20,19,65,46,2,0
instance_0,0,5,0,2,0,42,0,0,1,27,6,31,44,62,52,1,0
instance_0,0,7,0,2,0,15,0,0,1,28,8,22,26,4,17,0,0
instance_0,0,0,0,1,0,2,0,0,0,21,7,44,45,64,24,0,0
instance_0,0,2,0,0,0,35,0,0,1,25,6,43,58,78,37,0,0
instance_0,0,10,0,0,0,36,0,0,0,6,8,14,46,84,33,1,0
instance_0,0,2,1,2,0,19,0,0,0,16,10,13,34,43,9,0,0
instance_0,0,7,0,1,0,10,0,0,1,16,7,28,56,10,38,1,0
instance_0,0,1,1,0,0,52,0,0,0,25,2,13,27,46,32,1,0
instance_0,0,9,0,0,0,69,0,0,1,18,1,4,35,65,46,0,0
instance_0,0,2,0,1,0,50,0,0,1,6,6,36,36,37,20,0,0
instance_0,0,8,1,2,0,43,0,0,0,8,5,12,10,9,6,2,0
instance_0,0,1,1,0,0,13,0,0,1,24,6,10,54,19,4,2,0
instance_0,0,10,1,0,0,72,0,0,0,18,2,5,51,58,22,0,0
instance_0,0,8,1,0,0,49,0,0,1,22,4,42,17,1,32,2,0
instance_0,0,0,1,1,0,37,0,0,1,17,6,37,13,71,28,1,0
instance_0,0,0,1,2,0,14,0,0,1,5,3,42,1,74,22,1,0
instance_0,0,5,1,2,0,26,0,0,1,3,6,47,19,0,4,0,0
instance_0,0,7,1,0,0,82,0,0,0,12,9,29,19,63,50,0,0
instance_0,0,0,0,0,0,89,0,0,1,2,8,18,47,38,51,1,0
instance_0,0,10,0,1,0,12,0,0,0,6,5,32,3,60,41,2,0
instance_0,0,9,1,0,0,101,0,0,1,5,7,3,57,47,51,2,0
instance_0,0,2,0,0,0,11,0,0,1,20,7,27,29,18,42,2,0
instance_0,0,1,0,1,0,19,0,0,1,12,6,40,4,5,22,0,0
instance_0,0,5,1,0,0,20,0,0,0,26,2,45,15,20,9,2,0
instance_0,0,1,0,2,0,66,0,0,0,13,2,45,37,54,39,2,0
instance_0,0,2,1,1,0,-9,0,0,1,13,6,32,9,12,15,2,0
instance_0,0,7,0,0,0,66,0,0,1,1,3,23,46,35,53,1,0
instance_0,0,1,1,0,0,74,0,0,1,4,9,13,34,39,56,2,0
instance_0,0,4,1,2,0,85,0,0,0,11,6,17,5,81,41,2,0
instance_0,0,7,1,0,0,45,0,0,0,29,1,6,33,25,54,2,0
instance_0,0,10,0,1,0,30,0,0,1,21,10,46,21,29,56,2,0
instance_0,0,3,0,1,0,96,0,0,0,17,10,6,24,13,40,0,0
instance_0,0,2,1,2,0,42,0,0,0,12,10,42,34,57,43,2,0
instance_0,0,3,0,2,0,64,0,0,0,20,2,29,48,57,37,1,0
instance_0,0,1,1,2,0,-4,0,0,0,13,8,37,13,31,56,2,0
instance_0,0,0,0,1,0,78,0,0,0,19,3,0,21,22,44,2,0
instance_0,0,5,0,2,0,97,0,0,1,19,2,40,32,72,31,0,0
instance_0,0,2,1,2,0,97,0,0,0,10,10,24,27,2,36,2,0
instance_0,0,5,0,2,0,76,0,0,1,25,0,40,31,21,40,0,0
instance_0,0,5,1,2,0,43,0,0,0,28,4,13,36,63,19,2,0
instance_0,0,1,0,0,0,33,0,0,1,29,7,6,22,-1,13,2,0
instance_0,0,10,0,2,0,76,0,0,0,11,0,37,55,13,32,1,0
instance_0,0,0,1,0,0,101,0,0,0,26,4,25,54,66,52,1,0
instance_0,0,7,1,0,0,97,0,0,0,28,1,33,30,3,45,2,0
instance_0,0,6,1,2,0,15,0,0,0,19,1,36,32,52,55,2,0
instance_0,0,5,1,1,0,75,0,0,1,24,0,22,9,34,55,0,0
instance_0,0,3,1,1,0,77,0,0,0,8,3,35,9,2,39,2,0
instance_0,0,4,0,0,0,2,0,0,0,24,10,40,32,6,26,0,0
instance_0,0,3,0,0,0,98,0,0,0,27,6,28,2,28,57,2,0
instance_0,0,4,0,2,0,97,0,0,1,30,7,16,22,23,37,0,0
instance_0,0,5,1,2,1,31,1,1,1,11,5,20,21,39,20,2,0
instance_0,0,3,1,2,0,49,0,0,1,23,3,28,31,17,40,3,0
instance_0,0,5,0,0,0,96,0,0,0,24,3,20,62,61,49,0,0
instance_0,0,3,0,0,0,101,0,0,1,4,5,19,2,47,35,2,0
instance_0,0,1,0,1,0,-2,0,0,0,12,7,22,45,28,25,0,0
instance_0,0,7,0,2,0,91,0,0,0,7,9,13,12,17,55,0,0
instance_0,0,10,1,0,0,3,0,0,0,14,4,13,15,13,26,2,0
instance_0,0,3,0,0,0,49,0,0,0,27,1,16,29,13,32,0,0
instance_0,0,3,1,0,0,18,0,0,0,18,9,16,15,5,28,2,0
instance_0,0,1,1,1,0,98,0,0,1,21,9,27,55,43,22,0,0
instance_0,0,3,1,0,0,60,0,0,0,7,2,18,51,34,33,2,0
instance_0,0,1,1,1,0,87,0,0,1,17,0,25,43,63,44,0,0
instance_0,0,5,0,2,0,85,0,0,0,19,9,16,10,9,12,2,0
instance_0,0,10,0,2,0,83,0,0,0,29,9,12,33,21,49,2,0
instance_0,0,0,1,1,0,99,0,0,1,1,1,18,25,43,5,2,0
instance_0,0,5,1,2,0,36,0,0,0,2,9,26,48,45,43,1,0
instance_0,0,5,1,0,0,83,0,0,1,19,0,30,22,15,4,0,0
instance_0,0,5,0,1,0,10,0,0,0,13,0,17,23,38,2,2,0
instance_0,0,10,1,2,0,17,0,0,1,13,4,13,16,2,9,1,0
instance_0,0,7,1,0,0,12,0,0,0,6,3,27,57,46,8,1,0
instance_0,0,7,0,2,0,80,0,0,0,18,2,17,20,62,40,2,0
instance_0,0,1,1,1,0,66,0,0,0,8,7,11,26,10,55,2,0
instance_0,0,2,0,2,0,63,0,0,1,28,3,16,17,55,29,0,0
instance_0,0,4,0,2,0,49,0,0,0,21,4,33,58,77,42,1,0
instance_0,0,4,1,0,0,89,0,0,1,18,0,46,62,33,48,1,0
instance_0,0,9,0,2,0,11,0,0,1,18,8,13,9,41,53,0,0
instance_0,0,2,0,0,0,72,0,0,0,16,3,12,46,11,10,2,0
instance_0,0,1,1,2,0,49,0,0,1,6,0,37,43,6,14,0,0
instance_0,0,10,1,1,0,58,0,0,0,27,0,26,52,22,24,1,0
instance_0,0,4,0,0,0,89,0,0,1,3,3,34,7,61,39,0,0
instance_0,0,1,0,2,0,72,0,0,0,30,7,13,59,84,53,0,0
instance_0,0,1,0,0,0,90,0,0,1,3,7,21,41,74,18,2,0
instance_0,0,3,0,0,0,18,0,0,1,1,9,10,60,48,13,2,0
instance_0,0,1,0,2,0,67,0,0,0,18,10,43,41,2,48,2,0
instance_0,0,7,0,0,0,-5,0,0,0,20,10,32,32,74,17,2,0
instance_0,0,8,1,1,0,94,0,0,1,11,3,48,32,17,0,2,0
instance_0,0,10,1,2,0,64,0,0,1,4,1,22,45,58,37,2,0
instance_0,0,1,0,1,0,79,0,0,1,5,0,22,50,74,1,2,0
instance_0,0,4,1,0,0,21,0,0,0,19,5,43,20,76,44,2,0
instance_0,0,6,0,0,0,58,0,0,1,5,1,28,54,57,26,0,0
instance_0,0,7,1,2,0,98,0,0,0,25,2,45,47,32,6,1,0
instance_0,0,1,1,0,0,49,0,0,0,6,0,34,60,29,48,1,0
instance_0,0,9,0,1,0,101,0,0,0,18,3,8,14,44,32,2,0
instance_0,0,4,1,2,0,36,0,0,0,4,1,4,36,84,11,2,0
instance_0,0,10,1,2,0,72,0,0,1,27,3,32,34,83,57,2,0
instance_0,0,7,0,1,0,-4,0,0,1,4,1,23,57,28,57,2,0
instance_0,0,4,1,1,0,87,0,0,1,6,9,43,35,35,54,2,0
instance_0,0,1,0,2,0,39,0,0,0,11,3,40,5,30,32,2,0
instance_0,0,8,0,0,0,37,0,0,0,17,5,25,1,18,3,2,0
instance_0,0,0,0,0,0,66,0,0,1,11,4,45,16,80,50,2,0
instance_0,0,9,1,1,0,34,0,0,0,6,3,3,24,1,28,2,0
instance_0,0,4,0,0,0,16,0,0,0,13,2,20,38,52,28,2,0
instance_0,0,0,1,1,0,36,0,0,1,13,0,44,22,28,45,1,0
instance_0,0,7,0,1,0,69,0,0,0,30,6,23,46,35,12,1,0
instance_0,0,3,1,1,0,46,0,0,0,9,9,7,62,75,31,1,0
instance_0,0,2,1,2,0,60,0,0,0,20,4,24,9,73,39,2,0
instance_0,0,4,0,1,0,35,0,0,0,10,5,31,15,53,49,2,0
instance_0,0,0,0,2,0,19,0,0,0,30,9,38,28,52,32,2,0
instance_0,0,2,0,1,0,59,0,0,0,28,2,16,30,30,28,1,0
instance_0,0,1,0,1,0,68,0,0,1,19,0,13,34,43,9,0,0
instance_0,0,5,1,2,0,80,0,0,0,19,3,37,9,-1,14,0,0
instance_0,0,7,1,2,0,16,0,0,0,20,5,42,61,60,42,2,0
instance_0,0,6,1,2,0,32,0,0,0,3,0,38,59,61,26,2,0
instance_0,0,8,0,2,0,61,0,0,0,23,3,45,15,23,0,2,0
instance_0,0,6,1,1,0,26,0,0,0,24,4,28,58,4,0,0,0
instance_0,0,5,0,1,0,42,0,0,0,21,9,38,26,77,23,0,0
instance_0,0,8,0,1,0,90,0,0,0,26,2,40,34,42,21,1,0
instance_0,0,10,0,1,0,26,0,0,0,13,2,29,7,14,20,0,0
instance_0,0,8,1,0,0,44,0,0,0,7,3,45,31,17,16,2,0
instance_0,0,4,0,2,0,36,0,0,1,12,3,48,61,77,38,0,0
instance_0,0,0,1,2,0,75,0,0,1,26,4,25,10,17,43,2,0
instance_0,0,9,1,0,0,52,0,0,0,17,7,11,40,21,27,2,0
instance_0,0,2,0,1,0,52,0,0,0,30,3,34,26,42,24,2,0
instance_0,0,7,1,1,0,8,0,0,1,6,7,30,11,56,14,2,0
instance_0,0,0,1,0,0,1,0,0,0,26,1,4,60,3,0,2,0
instance_0,0,0,1,2,0,49,0,0,0,16,7,47,42,24,21,0,0
instance_0,0,1,1,1,0,29,0,0,1,10,1,33,36,6,55,1,0
instance_0,0,3,1,0,0,16,0,0,1,19,6,4,42,31,48,2,0
instance_0,0,10,1,1,0,27,0,0,1,22,2,4,57,11,15,1,0
instance_0,0,1,0,1,0,3,0,0,1,1,4,46,48,81,21,0,0
instance_0,0,1,1,1,0,97,0,0,1,9,0,38,59,31,12,2,0
instance_0,0,2,0,2,0,89,0,0,0,13,4,11,25,28,4,1,0
instance_0,0,7,1,2,0,65,0,0,0,6,0,20,4,4,22,1,0
instance_0,0,3,1,1,0,33,0,0,0,5,0,15,8,27,9,2,0
instance_0,0,10,0,0,0,24,0,0,1,14,7,34,16,83,49,1,0
instance_0,0,1,0,2,0,72,0,0,1,13,5,6,2,48,12,2,0
instance_0,0,0,1,0,0,56,0,0,0,4,9,34,12,84,10,2,0
instance_0,0,3,0,0,0,50,0,0,0,9,5,34,38,43,39,2,0
instance_0,0,3,0,0,0,82,0,0,1,3,3,14,34,51,12,0,0
instance_0,0,10,0,0,0,37,0,0,1,1,3,15,13,39,48,0,0
instance_0,0,10,1,2,0,33,0,0,0,23,7,1,7,52,45,2,0
instance_0,0,4,1,2,0,37,0,0,0,18,0,40,11,17,0,0,0
instance_0,0,1,0,0,0,18,0,0,0,25,7,37,42,76,38,2,0
instance_0,0,6,0,2,0,35,0,0,0,19,8,31,56,66,35,2,0
instance_0,0,0,0,2,0,57,0,0,1,15,0,21,26,83,44,2,0
instance_0,0,5,1,1,0,95,0,0,0,25,9,35,62,74,0,1,0
instance_0,0,4,1,2,0,44,0,0,0,17,5,6,28,72,10,2,0
instance_0,0,7,1,2,0,32,0,0,0,20,6,39,22,28,47,2,0
instance_0,0,6,0,0,0,31,0,0,1,18,0,16,60,61,12,1,0
instance_0,0,9,0,1,0,63,0,0,1,3,8,15,55,28,7,1,0
instance_0,0,10,0,1,0,16,0,0,0,15,2,11,35,51,36,2,0
instance_0,0,2,1,1,0,36,0,0,0,14,9,1,55,14,37,2,0
instance_0,0,0,1,1,0,14,0,0,0,4,8,23,57,28,48,2,0
instance_0,0,11,2,0,0,86,0,0,2,6,5,11,12,21,11,0,0
instance_0,0,2,1,0,0,83,0,0,1,30,3,26,44,9,4,2,0
instance_0,0,3,1,2,0,58,0,0,0,13,4,22,62,66,22,1,0
instance_0,0,5,1,2,0,11,0,0,1,6,7,29,40,64,24,1,0
instance_0,0,2,1,0,0,69,0,0,1,27,3,17,58,12,54,2,0
instance_0,0,4,1,1,0,26,0,0,1,21,2,11,21,4,12,2,0
instance_0,0,2,1,1,0,76,0,0,0,20,10,41,53,68,20,2,0
instance_0,0,2,1,2,0,-6,0,0,0,26,0,37,54,5,46,0,0
instance_0,0,1,1,2,0,97,0,0,1,19,2,40,58,12,9,2,0
instance_0,0,9,1,0,0,77,0,0,0,21,2,40,17,12,47,2,0
instance_0,0,3,0,1,0,7,0,0,0,12,2,36,9,64,56,0,0
instance_0,0,10,0,0,0,40,0,0,1,27,6,28,52,8,6,1,0
instance_0,0,10,1,2,0,96,0,0,0,16,1,20,14,25,15,1,0
instance_0,0,3,0,0,0,86,0,0,0,1,1,0,22,75,9,2,0
instance_0,0,6,0,2,0,-2,0,0,1,24,9,45,4,32,21,2,0
instance_0,0,8,0,2,0,15,0,0,0,22,3,33,1,7,6,2,0
instance_0,0,2,0,2,0,66,0,0,0,29,7,44,33,48,52,0,0
instance_0,0,3,0,0,0,74,0,0,0,18,7,20,16,21,0,2,0
instance_0,0,1,0,1,0,20,0,0,1,9,8,43,8,65,52,2,0
instance_0,0,10,0,0,0,98,0,0,0,8,8,8,20,0,29,2,0
instance_0,0,2,1,1,0,89,0,0,1,1,7,21,62,71,4,2,0
instance_0,0,2,0,2,0,74,0,0,1,30,7,12,24,78,12,0,0
instance_0,0,0,1,1,0,12,0,0,1,16,4,13,62,61,51,0,0
instance_0,0,5,0,1,0,66,0,0,0,2,10,40,33,43,30,2,0
instance_0,0,2,1,2,0,50,0,0,0,2,2,33,8,60,32,2,0
instance_0,0,0,1,0,0,63,0,0,1,26,10,13,14,-1,34,0,0
instance_0,0,0,0,0,0,101,0,0,1,14,6,36,40,82,50,2,0
instance_0,0,0,1,1,0,26,0,0,1,23,1,43,24,13,45,0,0
instance_0,0,10,1,2,0,81,0,0,1,26,0,44,31,56,42,1,0
instance_0,0,6,0,2,0,-9,0,0,0,10,1,22,40,75,28,1,0
instance_0,0,5,1,2,0,-3,0,0,0,18,3,19,15,70,57,1,0
instance_0,0,9,1,0,0,59,0,0,0,20,1,38,48,1,54,2,0
instance_0,0,10,0,2,0,41,0,0,1,21,10,48,29,39,19,2,0
instance_0,0,7,1,2,0,7,0,0,0,6,7,31,1,30,30,2,0
instance_0,0,11,2,0,0,86,0,0,2,17,11,47,48,48,47,0,0
instance_0,0,4,1,2,0,94,0,0,1,11,0,41,3,50,55,1,0
instance_0,0,9,0,0,0,46,0,0,1,20,7,17,58,3,40,1,0
instance_0,0,3,0,1,0,31,0,0,1,11,5,17,5,73,17,2,0
instance_0,0,0,0,0,0,60,0,0,1,15,8,33,44,41,26,2,0
instance_0,0,4,1,0,0,30,0,0,1,10,3,28,9,71,39,0,0
instance_0,0,2,1,1,0,10,0,0,1,6,6,40,34,25,39,2,1
instance_0,0,1,1,1,0,42,0,0,0,6,6,21,40,15,37,2,1
instance_0,0,6,0,2,0,35,0,0,1,10,5,4,50,49,16,1,1
instance_0,0,6,1,2,0,20,0,0,0,16,2,36,62,61,7,2,1
instance_0,0,5,1,2,0,84,0,0,0,5,0,35,47,26,26,2,1
instance_0,0,8,0,1,0,70,0,0,0,8,8,19,54,57,22,1,1
instance_0,0,1,1,1,0,37,0,0,1,26,1,15,17,20,48,2,1
instance_0,0,4,0,0,0,28,0,0,1,3,2,42,45,79,20,2,1
instance_0,0,0,1,2,0,20,0,0,1,16,8,10,28,55,15,2,1
instance_0,0,10,0,2,0,76,0,0,0,30,1,23,14,23,46,2,1
instance_0,0,0,0,0,0,96,0,0,0,18,2,37,55,7,22,2,1
instance_0,0,5,1,1,0,75,0,0,0,24,0,38,59,17,54,2,1
instance_0,0,1,1,0,0,88,0,0,0,18,9,22,37,34,28,2,1
instance_0,0,2,0,2,0,15,0,0,0,5,1,8,31,51,30,2,1
instance_0,0,9,1,0,0,78,0,0,0,19,1,11,61,11,56,2,1
instance_0,0,2,0,2,0,38,0,0,0,30,7,25,24,38,53,2,1
instance_0,0,3,1,0,0,33,0,0,0,24,2,8,28,68,54,2,1
instance_0,0,9,1,1,0,19,0,0,0,17,9,6,52,72,9,1,1
instance_0,0,1,1,0,0,38,0,0,0,18,5,16,34,45,34,1,1
instance_0,0,3,0,2,0,62,0,0,0,17,7,20,6,39,48,1,1
instance_0,0,2,0,0,0,44,0,0,0,17,9,30,38,72,10,0,1
instance_0,0,2,1,1,0,36,0,0,0,18,9,15,6,86,37,2,1
instance_0,0,5,0,2,0,50,0,0,0,27,0,12,26,39,55,2,1
instance_0,0,1,0,2,0,11,0,0,1,20,2,38,35,3,48,2,1
instance_0,0,0,1,1,0,38,0,0,0,2,6,14,17,17,35,2,1
instance_0,0,2,1,1,0,36,0,0,0,15,9,4,8,68,21,2,1
instance_0,0,3,1,2,0,99,0,0,1,21,4,35,21,34,43,1,1
instance_0,0,8,0,0,0,19,0,0,1,12,8,17,58,44,18,1,1
instance_0,0,0,1,0,0,94,0,0,0,8,9,10,11,15,52,2,1
instance_0,0,6,1,2,0,36,0,0,1,24,9,44,11,2,11,1,1
instance_0,0,0,1,1,0,81,0,0,0,10,1,17,59,12,56,2,1
instance_0,0,3,0,0,0,77,0,0,1,26,8,20,39,9,51,2,1
instance_0,0,5,0,1,0,75,0,0,0,21,0,38,59,4,37,2,1
instance_0,0,1,0,1,0,-1,0,0,0,20,6,41,26,25,7,2,1
instance_0,0,9,0,2,0,31,0,0,1,18,7,14,10,45,51,2,1
instance_0,0,1,0,1,0,65,0,0,0,22,0,21,51,53,56,2,1
instance_0,0,1,0,2,0,12,0,0,1,6,7,48,5,37,51,2,1
instance_0,0,9,0,0,0,59,0,0,1,11,2,43,44,56,28,2,1
instance_0,0,4,0,2,0,85,0,0,1,19,8,8,53,14,20,2,1
instance_0,0,10,1,2,0,-5,0,0,0,30,0,27,46,7,15,2,1
instance_0,0,6,0,0,0,45,0,0,1,18,3,17,37,2,52,1,1
instance_0,0,0,1,1,0,23,0,0,0,20,2,24,14,60,52,2,1
instance_0,0,7,1,2,0,50,0,0,0,22,0,42,61,21,42,2,1
instance_0,0,5,1,2,0,19,0,0,1,2,7,14,30,64,7,2,1
instance_0,0,0,0,2,0,67,0,0,1,13,1,24,12,18,53,1,1
instance_0,0,1,1,0,0,53,0,0,0,25,8,38,44,36,24,2,1
instance_0,0,10,0,0,0,97,0,0,1,28,5,38,17,2,9,2,1
instance_0,0,1,1,0,0,12,0,0,1,23,2,39,46,3,24,2,1
instance_0,0,9,0,2,0,87,0,0,1,5,0,42,34,47,46,2,1
instance_0,0,3,0,2,0,16,0,0,1,18,1,20,32,65,46,2,1
instance_0,0,8,1,0,0,25,0,0,1,16,8,32,54,3,8,2,1
instance_0,0,10,1,0,0,-4,0,0,0,10,3,36,52,86,10,2,1
instance_0,0,5,1,1,0,10,0,0,1,18,1,19,15,59,22,2,1
instance_0,0,1,0,1,0,15,0,0,1,19,1,26,32,15,55,2,1
instance_0,0,2,1,2,0,54,0,0,1,27,0,24,35,34,39,2,1
instance_0,0,4,1,1,0,9,0,0,0,19,8,10,59,31,39,2,1
instance_0,0,6,1,1,0,0,0,0,0,15,0,42,44,57,16,2,1
instance_0,0,10,0,2,0,15,0,0,1,18,4,20,58,8,32,2,1
instance_0,0,9,0,1,0,89,0,0,1,25,3,4,59,9,46,2,1
instance_0,0,2,0,2,0,31,0,0,0,22,0,24,6,20,52,2,1
instance_0,0,0,1,1,0,78,0,0,0,4,6,30,31,20,48,2,1
instance_0,0,2,0,0,0,84,0,0,1,8,1,31,41,42,3,2,1
instance_0,0,2,1,2,0,-5,0,0,0,7,1,35,55,29,4,2,1
instance_0,0,1,0,0,0,24,0,0,0,5,7,27,57,46,8,2,1
instance_0,0,0,1,2,0,64,0,0,1,11,0,24,38,36,38,2,1
instance_0,0,3,0,1,0,17,0,0,1,4,5,6,22,64,47,1,1
instance_0,0,1,0,2,0,101,0,0,0,30,7,18,48,13,56,2,1
instance_0,0,2,0,2,0,91,0,0,1,5,0,27,36,18,28,2,1
instance_0,0,8,0,2,0,42,0,0,0,7,2,45,39,23,21,2,1
instance_0,0,0,0,2,0,55,0,0,0,14,8,16,20,14,47,2,1
instance_0,0,6,0,0,0,52,0,0,0,25,2,40,19,27,41,2,1
instance_0,0,7,1,1,0,24,0,0,1,10,7,8,41,56,40,1,1
instance_0,0,4,0,0,0,49,0,0,1,21,4,33,58,77,10,1,1
instance_0,0,8,0,1,0,9,0,0,1,30,3,26,15,6,31,2,1
instance_0,0,1,1,2,0,75,0,0,0,12,3,25,20,35,57,2,1
instance_0,0,4,1,1,0,45,0,0,1,5,4,42,22,79,54,2,1
instance_0,0,0,1,1,0,12,0,0,0,6,0,32,47,26,12,2,1
instance_0,0,8,1,1,0,72,0,0,1,4,7,13,6,43,44,2,1
instance_0,0,1,0,0,0,49,0,0,0,23,3,23,22,17,7,3,1
instance_0,0,2,1,2,0,7,0,0,0,17,4,34,13,22,45,2,1
instance_0,0,10,0,2,0,88,0,0,0,13,7,24,15,20,39,2,1
instance_0,0,5,1,1,0,59,0,0,0,18,9,5,46,43,37,1,1
instance_0,0,9,1,0,0,73,0,0,0,11,10,43,34,81,57,2,1
instance_0,0,4,1,1,0,-4,0,0,0,13,0,38,49,48,37,2,1
instance_0,0,1,0,2,0,83,0,0,1,17,3,36,31,44,54,2,1
instance_0,0,0,1,2,0,33,0,0,0,8,4,23,42,76,14,2,1
instance_0,0,9,0,0,0,77,0,0,0,14,6,32,17,30,55,2,1
instance_0,0,3,0,0,0,85,0,0,1,19,5,16,16,12,52,1,1
instance_0,0,1,0,2,0,82,0,0,0,14,2,35,37,17,53,2,1
instance_0,0,10,1,2,0,32,0,0,0,6,8,46,16,44,17,2,1
instance_0,0,1,1,0,0,45,0,0,0,13,5,15,51,58,43,0,1
instance_0,0,4,1,1,0,17,0,0,0,20,4,37,37,21,53,2,1
instance_0,0,4,1,1,0,18,0,0,1,21,8,40,2,25,20,2,1
instance_0,0,10,1,2,0,45,0,0,1,13,1,11,61,11,3,1,1
instance_0,0,10,1,1,0,36,0,0,1,5,4,20,31,77,18,1,1
instance_0,0,3,0,2,0,101,0,0,0,27,7,28,56,28,57,2,1
instance_0,0,4,0,1,0,35,0,0,0,10,5,48,4,41,48,2,1
instance_0,0,10,0,0,0,90,0,0,1,29,1,29,21,5,46,2,1
instance_0,0,3,0,0,0,64,0,0,0,9,7,20,52,49,21,0,1
instance_0,0,10,0,1,0,85,0,0,0,20,3,26,24,38,38,2,1
instance_0,0,4,1,1,0,4,0,0,0,17,10,44,62,32,34,2,1
instance_0,0,10,0,0,0,101,0,0,1,20,2,13,37,32,4,2,1
instance_0,0,10,0,2,0,33,0,0,1,16,7,37,59,29,23,2,1
instance_0,0,10,0,2,0,6,0,0,1,23,7,28,7,65,20,2,1
instance_0,0,9,0,1,0,98,0,0,0,3,5,35,57,76,31,1,1
instance_0,0,7,1,2,0,8,0,0,0,1,3,34,9,41,50,2,1
instance_0,0,2,1,2,0,31,0,0,0,20,2,9,16,35,32,2,1
instance_0,0,8,1,2,0,93,0,0,0,10,1,22,35,2,23,1,1
instance_0,0,1,0,2,0,36,0,0,0,14,0,37,37,27,14,2,1
instance_0,0,0,1,2,0,50,0,0,0,15,8,17,31,6,38,2,1
instance_0,0,10,0,0,0,36,0,0,1,9,8,45,4,31,39,2,1
instance_0,0,4,1,2,0,87,0,0,1,5,0,42,29,49,49,2,1
instance_0,0,10,0,2,0,21,0,0,1,7,5,21,57,25,6,0,1
instance_0,0,10,1,2,0,80,0,0,0,9,10,47,37,82,31,2,1
instance_0,0,10,1,0,0,85,0,0,0,14,3,26,24,41,37,0,1
instance_0,0,6,1,0,0,11,0,0,1,11,3,13,48,13,1,2,1
instance_0,0,5,0,2,0,68,0,0,0,29,6,4,9,41,49,2,1
instance_0,0,0,1,0,0,15,0,0,0,25,0,13,37,22,56,2,1
instance_0,0,4,0,2,0,66,0,0,0,20,8,17,50,3,40,0,1
instance_0,0,10,1,1,0,76,0,0,0,26,0,10,55,29,32,2,1
instance_0,0,5,1,0,0,90,0,0,0,5,4,30,41,18,15,2,1
instance_0,0,2,0,0,0,26,0,0,0,5,0,40,7,12,10,2,1
instance_0,0,0,1,0,0,18,0,0,0,21,6,15,22,32,47,1,1
instance_0,0,9,1,0,0,77,0,0,0,16,8,36,16,1,28,2,1
instance_0,0,7,0,2,0,83,0,0,1,23,3,36,59,70,54,1,1
