Instances,feature_age,feature_job,feature_marital,feature_education,feature_default,feature_balance,feature_housing,feature_loan,feature_contact,feature_day,feature_month,feature_duration,feature_campaign,feature_pdays,feature_previous,feature_poutcome,algo_MLPC_bank
instance_0,0,3,0,1,0,19,0,0,1,8,2,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,2,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,2,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,2,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,2,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,5,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,4,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,14,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,13,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,11,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,15,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,16,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,16,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,11,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,11,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,1,8,3,12,17,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,5,3,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,2,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,4,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,11,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,6,3,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,1,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,11,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,2,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,5,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,11,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,4,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,10,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,11,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,13,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,13,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,13,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,13,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,13,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,15,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,16,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,16,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,19,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,18,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,18,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,7,3,12,17,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,0,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,11,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,1,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,10,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,11,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,13,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,13,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,13,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,13,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,13,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,15,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,16,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,16,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,19,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,18,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,18,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,2,12,17,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,6,12,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,11,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,13,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,5,12,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,10,17,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,11,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,13,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,15,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,16,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,16,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,19,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,18,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,18,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,4,12,17,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,17,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,17,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,17,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,10,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,15,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,16,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,16,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,19,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,18,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,18,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,11,17,21,17,1,1
instance_0,0,3,0,1,0,19,1,0,0,8,3,13,16,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,16,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,16,21,15,0,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,14,18,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,19,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,18,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,18,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,18,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,18,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,21,13,1,1
instance_0,0,3,0,1,0,19,1,0,0,8,3,13,17,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,13,17,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,15,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,15,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,15,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,16,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,20,21,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,19,20,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,19,22,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,19,21,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,19,21,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,19,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,20,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,20,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,23,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,22,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,22,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,21,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,18,21,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,18,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,19,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,19,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,20,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,20,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,24,15,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,23,14,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,23,16,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,22,13,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,22,17,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,21,12,1,1
instance_0,0,3,0,1,0,19,0,0,0,8,3,12,17,21,18,1,1
instance_0,0,0,0,1,0,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,0,0,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,1,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,19,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,18,22,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,17,23,15,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,1,0,1,0,20,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,1,0,0,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,1,20,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,19,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,14,17,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,18,22,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,17,23,15,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,0,0,20,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,0,1,1,19,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,1,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,13,18,22,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,13,17,23,15,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,1,20,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,18,0,0,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,13,18,22,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,13,17,23,15,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,19,0,0,0,9,3,13,17,22,16,1,1
instance_0,0,2,1,1,0,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,2,0,20,0,1,0,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,14,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,18,22,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,17,23,15,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,20,0,1,0,9,3,13,17,22,16,1,1
instance_0,0,2,1,1,0,20,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,2,0,20,0,0,1,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,2,9,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,8,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,10,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,14,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,18,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,17,23,15,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,20,0,0,1,9,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,20,0,0,0,7,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,3,13,18,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,3,13,17,23,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,20,0,0,0,8,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,20,0,0,0,11,3,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,2,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,4,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,12,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,16,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,18,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,17,21,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,17,23,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,17,22,14,1,1
instance_0,0,2,0,1,0,20,0,0,0,10,3,13,17,22,16,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,1,13,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,2,12,17,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,2,13,18,22,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,2,13,17,21,15,1,1
instance_0,0,2,0,1,0,20,0,0,0,9,2,13,17,23,15,1,1
