Instances,feature_age,feature_workclass,feature_fnlwgt,feature_education,feature_marital_status,feature_occupation,feature_relationship,feature_race,feature_sex,feature_capital_gain,feature_capital_loss,feature_hours_per_week,feature_native_country,algo_MLPC
instance_0,1,6,19,7,1,12,2,2,0,49,13,27,8,0
instance_0,8,5,8,11,1,8,0,0,0,31,6,29,11,0
instance_0,4,4,1,4,1,10,4,0,0,31,36,26,11,0
instance_0,1,3,8,13,2,5,3,1,0,75,18,31,6,0
instance_0,1,6,13,12,1,9,4,0,0,30,30,22,31,0
instance_0,6,2,15,12,2,11,4,3,0,43,2,7,2,0
instance_0,1,4,12,11,4,8,4,3,0,66,6,24,16,0
instance_0,2,1,9,5,1,6,3,2,0,2,30,29,27,0
instance_0,1,2,17,8,0,6,0,0,0,44,38,6,4,0
instance_0,3,4,9,8,3,9,3,3,0,87,31,31,24,0
instance_0,2,0,21,12,3,5,3,0,0,58,27,33,4,0
instance_0,2,6,2,13,4,1,0,3,0,53,12,34,31,0
instance_0,1,1,21,8,3,5,1,3,0,13,27,52,30,0
instance_0,1,3,23,7,5,7,0,0,0,38,38,95,18,0
instance_0,2,5,19,7,2,10,2,3,0,90,24,5,8,0
instance_0,2,6,38,2,2,2,0,2,0,52,25,26,30,0
instance_0,4,3,4,14,0,3,2,1,0,37,24,32,12,0
instance_0,5,2,33,6,4,4,2,0,0,10,25,12,13,0
instance_0,1,5,33,7,1,8,4,1,0,66,0,89,9,0
instance_0,6,1,26,10,2,4,3,1,0,4,23,26,38,0
instance_0,1,4,35,5,4,3,2,1,0,53,25,87,20,0
instance_0,8,2,10,14,5,13,0,1,0,31,27,21,4,0
instance_0,4,3,25,9,5,8,3,3,0,45,24,64,30,0
instance_0,2,4,15,12,0,9,2,3,0,70,26,2,7,0
instance_0,3,4,11,10,2,9,3,2,0,97,8,27,4,0
instance_0,8,0,14,9,1,4,3,2,0,27,25,17,37,0
instance_0,7,4,0,5,5,10,0,2,0,3,18,24,13,0
instance_0,2,0,28,7,4,8,1,0,0,0,33,15,1,0
instance_0,8,0,21,9,3,11,4,1,0,54,33,27,8,0
instance_0,5,6,9,12,4,9,1,0,0,12,25,28,35,0
instance_0,5,3,28,6,3,11,4,2,0,39,21,81,12,0
instance_0,4,3,20,7,4,6,3,1,0,54,3,2,0,0
instance_0,3,2,2,12,4,4,4,2,0,10,0,32,25,0
instance_0,5,4,35,10,3,8,1,1,0,22,27,33,6,0
instance_0,2,3,22,10,1,8,2,1,0,50,30,69,33,0
instance_0,8,3,25,14,4,9,2,0,0,44,7,3,18,0
instance_0,3,2,28,13,5,5,4,1,0,71,28,22,29,0
instance_0,7,2,17,0,5,3,1,3,0,52,31,6,4,0
instance_0,1,4,20,14,4,7,3,3,0,58,27,73,16,0
instance_0,6,1,14,11,2,9,0,1,0,39,27,33,30,0
instance_0,5,3,18,4,5,12,3,0,0,4,30,63,21,0
instance_0,7,2,26,5,4,10,0,3,0,43,24,80,4,0
instance_0,5,1,13,10,4,9,0,3,0,12,27,10,25,0
instance_0,2,2,1,2,1,9,4,0,0,76,27,3,1,0
instance_0,2,3,7,5,4,12,2,2,0,77,12,31,24,0
instance_0,1,4,23,11,3,8,3,3,0,31,29,55,29,0
instance_0,6,1,14,10,0,9,2,0,0,39,25,12,14,0
instance_0,7,3,12,12,1,7,1,0,0,85,37,89,26,0
instance_0,1,2,16,14,3,12,2,1,0,88,0,18,2,0
instance_0,4,3,13,13,1,6,4,3,0,0,25,98,19,0
instance_0,1,4,18,1,2,3,3,2,0,72,31,29,32,0
instance_0,2,1,13,14,3,2,1,1,0,35,17,33,34,0
instance_0,3,2,11,5,4,0,0,3,0,44,27,9,36,0
instance_0,1,2,34,5,5,10,1,0,0,95,5,12,27,0
instance_0,7,6,29,5,4,11,2,0,0,69,16,32,25,0
instance_0,6,1,23,11,2,5,2,2,0,46,31,46,23,0
instance_0,6,3,7,5,5,11,0,3,0,96,31,76,0,0
instance_0,7,3,33,8,2,3,1,2,0,97,24,6,29,0
instance_0,2,2,23,7,0,3,0,0,0,74,27,29,14,0
instance_0,6,6,17,6,5,4,2,3,0,8,23,4,28,0
instance_0,6,3,5,5,1,2,3,3,0,97,28,34,22,0
instance_0,1,0,20,13,3,6,1,1,0,31,17,33,29,0
instance_0,2,1,35,8,5,9,4,1,0,4,28,5,8,0
instance_0,1,3,38,14,0,8,1,2,0,32,4,62,2,0
instance_0,1,3,18,6,3,1,1,3,0,41,24,3,1,0
instance_0,1,4,38,13,1,9,0,2,0,9,18,29,15,0
instance_0,1,5,37,12,1,7,3,1,0,16,31,22,22,0
instance_0,7,3,2,14,4,12,4,3,0,37,33,85,8,0
instance_0,2,2,19,6,1,7,1,0,0,74,33,64,38,0
instance_0,2,3,23,5,3,13,2,3,0,92,26,9,32,0
instance_0,1,2,20,12,5,12,4,3,0,55,18,35,15,0
instance_0,8,3,28,14,3,10,4,3,0,47,35,3,6,0
instance_0,2,6,11,14,3,12,1,3,0,11,27,26,20,0
instance_0,2,4,15,7,1,7,3,3,0,54,3,31,26,0
instance_0,3,0,32,13,5,5,4,3,0,42,28,22,29,0
instance_0,7,1,18,0,5,6,3,3,0,20,24,57,37,0
instance_0,7,1,38,10,5,7,0,3,0,64,31,17,30,0
instance_0,3,1,16,8,5,3,3,2,0,80,18,5,37,0
instance_0,7,0,36,7,1,8,4,3,0,20,24,82,4,0
instance_0,1,2,2,11,1,9,2,0,0,81,37,18,16,0
instance_0,4,4,12,4,4,2,0,3,0,59,33,35,7,0
instance_0,2,5,26,5,4,6,2,1,0,87,24,73,3,0
instance_0,7,4,32,3,4,7,4,0,0,13,26,6,2,0
instance_0,6,4,24,10,4,1,0,0,0,41,28,31,35,0
instance_0,3,3,24,0,3,11,0,2,0,32,33,2,14,0
instance_0,7,6,29,10,1,10,1,1,0,31,31,33,36,0
instance_0,5,5,23,7,1,6,4,1,0,81,24,55,25,0
instance_0,5,1,0,11,2,8,1,1,0,87,24,14,5,0
instance_0,1,4,7,4,2,10,0,2,0,61,27,43,7,0
instance_0,2,3,19,13,0,5,1,0,0,1,33,39,38,0
instance_0,1,3,4,5,5,2,0,3,0,40,22,54,7,0
instance_0,6,1,29,3,1,3,3,0,0,72,34,43,15,0
instance_0,1,5,20,8,3,4,1,2,0,31,18,17,17,0
instance_0,1,1,19,10,0,4,2,2,0,67,4,32,15,0
instance_0,5,3,29,3,1,7,2,2,0,27,24,22,12,0
instance_0,7,3,14,6,3,0,4,0,0,24,16,22,19,0
instance_0,2,6,38,10,1,4,1,3,0,44,36,36,29,0
instance_0,1,3,34,0,3,10,3,0,0,11,27,64,30,0
instance_0,2,5,11,7,5,11,3,0,0,33,10,25,4,0
instance_0,3,4,12,4,5,12,3,1,0,23,24,26,21,0
instance_0,1,6,30,5,5,4,2,0,0,39,10,80,2,0
instance_0,5,0,20,10,1,8,0,3,0,28,8,70,10,0
instance_0,1,0,23,11,4,8,2,3,0,26,23,2,2,0
instance_0,1,3,38,8,4,3,1,0,0,43,24,93,2,0
instance_0,1,2,35,13,3,10,2,0,0,26,28,2,18,0
instance_0,2,1,18,1,1,11,0,1,0,85,24,16,21,0
instance_0,6,1,28,6,3,6,1,3,0,16,30,2,1,0
instance_0,7,4,31,13,4,10,1,3,0,36,30,55,4,0
instance_0,2,3,38,5,3,6,1,2,0,76,31,39,32,0
instance_0,3,3,34,6,4,8,0,0,0,45,24,37,0,0
instance_0,7,3,4,6,5,1,3,2,0,74,24,3,23,0
instance_0,8,3,18,14,0,9,2,3,0,38,37,4,4,0
instance_0,5,0,29,12,3,3,3,3,0,3,28,30,35,0
instance_0,5,4,23,6,3,8,4,0,0,82,13,23,36,0
instance_0,7,3,10,6,0,1,3,2,0,78,10,3,34,0
instance_0,2,2,0,7,1,10,4,1,0,82,22,29,6,0
instance_0,2,3,22,10,2,7,1,1,0,55,18,17,17,0
instance_0,2,4,21,8,2,0,4,2,0,57,25,3,37,0
instance_0,7,3,8,14,4,12,1,2,0,63,3,4,23,0
instance_0,7,2,24,13,2,5,4,3,0,50,27,32,23,0
instance_0,2,1,30,5,2,10,3,1,0,34,28,37,35,0
instance_0,4,4,20,5,5,3,1,0,0,4,24,73,23,0
instance_0,6,4,33,14,5,4,0,1,0,57,26,74,36,0
instance_0,2,2,36,7,4,10,2,2,0,94,5,23,35,0
instance_0,6,5,2,8,5,11,0,0,0,53,6,72,25,0
instance_0,2,1,16,13,2,8,4,1,0,4,33,33,15,0
instance_0,3,3,22,8,2,8,1,3,0,69,16,8,33,0
instance_0,2,2,12,12,2,1,1,0,0,50,15,4,5,0
instance_0,1,3,36,3,1,12,4,0,0,92,14,5,8,0
instance_0,6,1,11,5,6,13,3,3,0,46,23,4,23,0
instance_0,8,2,38,11,1,3,1,2,0,36,18,15,18,0
instance_0,4,2,34,10,4,11,1,1,0,30,28,6,8,0
instance_0,2,5,7,10,5,11,1,1,0,1,5,30,19,0
instance_0,2,2,5,11,4,11,1,3,0,52,31,73,36,0
instance_0,1,4,6,2,1,8,4,0,0,38,3,52,3,0
instance_0,4,5,35,8,1,6,3,0,0,4,33,5,20,0
instance_0,2,1,27,7,0,9,1,0,0,80,10,6,10,0
instance_0,3,2,20,5,2,9,1,3,0,56,24,59,6,0
instance_0,7,0,15,6,5,12,4,2,0,0,24,7,16,0
instance_0,7,1,32,0,0,0,4,3,0,56,28,29,17,0
instance_0,1,4,6,5,0,8,1,3,0,38,19,52,9,0
instance_0,4,3,12,11,3,5,5,1,0,32,12,24,14,0
instance_0,2,2,24,8,5,8,4,0,0,4,24,28,19,0
instance_0,6,3,20,11,4,4,2,2,0,49,30,34,0,0
instance_0,2,0,4,13,2,0,1,3,0,46,34,21,7,0
instance_0,1,3,7,12,0,11,4,3,0,50,27,31,20,0
instance_0,2,4,7,5,0,2,3,3,0,88,24,5,13,0
instance_0,4,6,12,8,5,4,1,3,0,35,24,13,34,0
instance_0,3,2,36,12,4,4,3,1,0,67,26,7,15,0
instance_0,3,4,20,9,0,6,2,3,0,46,23,28,23,0
instance_0,2,3,26,14,5,2,0,3,0,81,24,61,8,0
instance_0,2,3,0,7,3,3,3,3,0,55,3,6,3,0
instance_0,5,3,37,5,5,4,0,2,0,38,29,31,5,0
instance_0,1,4,35,14,2,1,3,1,0,47,28,46,27,0
instance_0,1,1,20,3,1,8,4,0,0,55,33,78,29,0
instance_0,2,1,30,10,1,8,0,0,0,18,35,22,37,0
instance_0,1,4,30,7,3,0,1,0,0,85,33,2,28,0
instance_0,3,3,6,1,4,5,3,1,0,0,24,91,34,0
instance_0,3,1,21,8,2,10,4,2,0,57,8,3,7,0
instance_0,5,0,15,2,1,11,1,3,0,91,10,98,29,0
instance_0,7,4,23,5,3,13,2,3,0,68,23,0,23,0
instance_0,2,2,23,11,4,0,2,0,0,4,27,33,27,0
instance_0,2,3,7,10,3,5,1,0,0,46,5,30,19,0
instance_0,3,3,1,14,5,9,3,2,0,82,28,24,24,0
instance_0,4,1,28,12,3,12,0,1,0,33,31,35,26,0
instance_0,8,4,21,9,3,5,2,0,0,58,5,31,1,0
instance_0,2,4,0,8,5,13,3,1,0,92,26,81,32,0
instance_0,1,4,1,8,3,12,1,2,0,84,12,24,16,0
instance_0,4,1,28,8,1,7,2,0,0,92,31,28,34,0
instance_0,3,2,31,13,5,5,4,1,0,68,28,22,18,0
instance_0,2,3,25,13,4,9,1,3,0,18,3,5,35,0
instance_0,6,2,21,8,4,9,4,2,0,76,10,17,32,0
instance_0,8,2,18,14,0,8,2,2,0,62,25,32,8,0
instance_0,4,2,10,13,5,10,3,1,0,13,13,32,26,0
instance_0,1,4,8,13,4,5,0,3,0,4,26,22,29,0
instance_0,8,3,8,8,4,3,0,0,0,54,33,46,8,0
instance_0,5,1,13,8,0,12,3,2,0,36,34,5,8,0
instance_0,6,3,19,4,1,7,1,3,0,46,31,29,19,0
instance_0,8,0,7,5,1,4,0,0,0,83,32,76,12,0
instance_0,5,4,17,11,3,9,3,2,0,2,24,9,30,0
instance_0,8,6,22,5,3,8,0,2,0,77,34,6,5,0
instance_0,7,3,36,2,5,12,2,1,0,56,26,6,14,0
instance_0,2,5,23,8,5,2,0,2,0,96,25,26,20,0
instance_0,1,0,0,6,0,0,2,3,0,62,10,12,26,0
instance_0,1,6,24,10,3,11,1,3,0,85,28,12,23,0
instance_0,2,2,31,6,1,1,3,1,0,53,28,8,1,0
instance_0,3,4,28,11,0,10,4,1,0,69,3,33,12,0
instance_0,1,4,11,13,3,8,1,0,0,59,21,27,37,0
instance_0,2,3,20,2,6,12,5,0,0,92,4,92,7,0
instance_0,2,2,35,2,3,12,0,2,0,85,8,27,29,0
instance_0,3,1,17,5,3,13,3,1,0,64,0,57,17,0
instance_0,1,1,30,12,1,2,3,0,0,45,2,63,28,0
instance_0,2,2,7,12,5,7,3,1,0,94,24,64,1,0
instance_0,2,3,16,14,0,4,0,1,0,10,24,72,8,0
instance_0,1,5,15,12,3,10,3,2,0,67,30,33,9,0
instance_0,3,1,14,2,2,0,2,0,0,54,25,7,13,0
instance_0,1,6,38,6,0,3,3,1,0,24,30,8,28,0
instance_0,5,2,3,11,2,1,0,1,0,58,24,11,19,0
instance_0,2,0,28,11,0,9,0,3,0,87,15,25,20,0
instance_0,2,2,29,6,4,10,0,2,0,50,38,50,29,0
instance_0,2,2,5,11,1,4,0,1,0,29,1,14,13,0
instance_0,2,1,14,14,2,12,2,2,0,53,36,85,2,0
instance_0,3,2,31,1,1,6,1,3,0,48,22,5,12,0
instance_0,1,6,8,5,4,11,4,2,0,24,30,39,29,0
instance_0,3,2,3,6,1,6,1,0,0,7,24,6,10,0
instance_0,7,1,38,5,3,12,2,3,0,53,14,1,30,0
instance_0,1,6,14,2,3,10,4,1,0,47,16,33,22,0
instance_0,4,3,28,6,0,8,2,3,0,66,24,22,3,0
instance_0,5,3,27,14,2,10,0,0,0,66,9,84,35,0
instance_0,8,1,12,12,3,4,1,1,0,32,15,2,1,0
instance_0,1,0,28,10,1,11,1,1,0,68,1,14,28,0
instance_0,8,0,9,5,0,9,0,2,0,52,26,5,1,0
instance_0,1,4,9,10,5,4,3,3,0,54,32,50,24,0
instance_0,1,1,23,5,0,0,4,1,0,41,3,12,30,0
instance_0,4,1,32,7,5,11,0,2,0,49,19,97,24,0
instance_0,5,3,20,4,1,10,4,1,0,37,24,94,20,0
instance_0,2,2,8,8,0,4,1,3,0,53,36,38,36,0
instance_0,6,1,14,13,2,4,0,3,0,59,33,30,24,0
instance_0,8,0,29,5,5,0,0,1,0,52,25,26,30,0
instance_0,2,2,14,13,1,9,3,1,0,53,31,84,33,0
instance_0,1,3,35,7,5,4,0,1,0,38,29,14,33,0
instance_0,3,2,34,5,2,13,2,3,0,90,38,4,19,0
instance_0,2,2,29,12,4,2,1,2,0,76,20,9,3,0
instance_0,4,3,4,7,4,10,3,0,0,42,7,55,2,0
instance_0,1,5,26,14,4,9,0,2,0,48,36,5,28,0
instance_0,8,6,38,6,3,0,0,2,0,84,15,29,5,0
instance_0,8,5,13,11,1,12,4,2,0,57,10,35,4,0
instance_0,3,6,21,10,1,4,1,2,0,57,25,5,37,0
instance_0,3,2,29,7,5,4,1,0,0,89,24,3,32,0
instance_0,6,0,38,11,4,8,2,1,0,56,9,33,13,0
instance_0,5,3,29,14,1,11,4,3,0,81,24,35,6,0
instance_0,3,1,11,10,3,9,0,3,0,47,2,82,1,0
instance_0,6,1,11,12,2,2,1,0,0,29,28,19,2,0
instance_0,7,5,19,9,5,8,1,2,0,71,6,8,36,0
instance_0,2,3,35,6,5,1,0,0,0,38,30,17,30,0
instance_0,5,3,3,14,5,11,0,3,0,69,22,34,33,0
instance_0,2,0,12,7,2,8,1,3,0,55,17,27,11,0
instance_0,7,6,11,12,5,3,0,1,0,60,31,38,19,0
instance_0,6,3,8,3,3,5,1,0,0,15,1,15,3,0
instance_0,1,3,14,8,3,9,2,1,0,48,33,98,32,0
instance_0,8,5,3,13,5,8,0,2,0,88,25,2,29,0
instance_0,8,1,12,7,3,7,0,3,0,70,24,22,37,0
instance_0,2,4,0,1,3,13,2,1,0,77,20,57,28,0
instance_0,2,2,16,12,3,10,3,3,0,3,28,30,23,0
instance_0,5,4,16,6,1,7,1,3,0,16,24,39,24,0
instance_0,1,5,20,13,3,8,0,0,0,54,28,72,26,0
instance_0,2,2,37,1,3,6,1,0,0,18,24,59,35,0
instance_0,1,2,32,5,0,9,2,2,0,27,16,23,18,0
instance_0,7,1,8,7,2,2,2,3,0,36,11,72,17,0
instance_0,4,3,12,12,2,6,1,1,0,9,28,34,0,0
instance_0,1,3,14,3,1,0,2,3,0,91,31,40,21,0
instance_0,3,1,37,8,2,4,4,0,0,16,20,63,23,0
instance_0,3,3,38,0,3,3,3,0,0,76,24,88,8,0
instance_0,8,2,5,5,5,3,2,2,0,4,27,42,28,0
instance_0,7,4,23,14,0,6,0,0,0,42,26,47,16,0
instance_0,3,3,15,7,2,9,1,0,0,68,27,44,4,0
instance_0,5,0,14,1,4,12,4,0,0,52,27,0,8,0
instance_0,1,3,11,10,3,9,1,1,0,11,25,42,6,0
instance_0,7,6,31,9,4,3,2,0,0,63,30,94,0,0
instance_0,3,6,18,5,2,6,3,3,0,53,11,34,2,0
instance_0,8,5,8,11,2,11,1,1,0,47,30,31,11,0
instance_0,1,4,5,8,4,7,1,2,0,8,0,26,25,0
instance_0,4,4,24,3,0,7,4,3,0,38,25,26,6,0
instance_0,3,2,3,7,2,9,0,2,0,55,24,32,33,0
instance_0,7,6,12,13,5,4,1,2,0,59,28,22,22,0
instance_0,1,3,18,8,4,12,3,3,0,54,3,5,13,0
instance_0,4,5,24,12,3,11,3,3,0,70,26,2,18,0
instance_0,5,4,29,12,5,8,4,2,0,82,35,9,30,0
instance_0,2,4,15,6,5,11,0,3,0,66,13,7,8,0
instance_0,6,2,23,12,2,5,0,0,0,46,23,4,23,0
instance_0,9,5,23,5,0,6,0,0,0,32,9,20,9,0
instance_0,7,0,29,10,1,4,2,2,0,66,13,56,3,0
instance_0,2,1,30,7,0,7,4,2,0,20,24,22,6,0
instance_0,1,2,19,8,1,12,1,2,0,96,3,55,1,0
instance_0,8,1,24,6,1,12,0,0,0,72,17,93,23,0
instance_0,8,1,26,8,5,2,0,3,0,81,2,43,0,0
instance_0,2,4,23,11,3,7,4,2,0,44,14,84,1,0
instance_0,1,6,25,5,1,5,1,2,0,95,2,74,13,0
instance_0,3,6,10,5,3,9,2,1,0,32,0,26,19,0
instance_0,2,3,38,9,3,8,1,3,0,11,31,8,20,0
instance_0,8,2,14,4,1,11,0,3,0,4,3,28,15,0
instance_0,1,3,28,6,4,3,2,1,0,50,17,82,37,0
instance_0,6,1,20,10,1,8,4,3,0,0,7,22,19,0
instance_0,5,3,2,5,1,9,1,3,0,17,33,32,20,0
instance_0,5,5,10,0,2,11,4,2,0,74,25,12,23,0
instance_0,8,3,13,5,1,6,3,1,0,74,26,34,36,0
instance_0,2,6,27,7,5,8,1,0,0,10,21,32,34,0
instance_0,4,5,30,11,4,10,3,1,0,13,27,32,26,0
instance_0,1,1,3,7,0,8,1,3,0,17,24,22,3,0
instance_0,4,6,20,9,1,9,4,2,0,53,24,82,22,0
instance_0,1,0,29,3,0,6,3,0,0,4,29,5,20,0
instance_0,6,1,23,12,2,5,4,3,0,46,23,4,23,0
instance_0,1,6,7,6,1,4,4,1,0,33,24,35,37,0
instance_0,3,5,19,7,3,8,1,3,0,43,9,2,18,0
instance_0,1,2,15,3,3,11,0,0,0,77,33,78,11,0
instance_0,9,0,23,5,5,13,0,1,0,32,30,20,33,0
instance_0,5,3,30,14,4,7,3,1,0,31,33,55,3,0
instance_0,3,2,23,7,3,12,3,0,0,23,31,94,12,0
instance_0,2,0,19,10,0,4,2,0,0,56,28,2,18,0
instance_0,3,1,28,12,2,9,4,3,0,55,24,93,32,0
instance_0,2,5,33,8,0,8,2,2,0,34,24,34,6,0
instance_0,3,3,7,9,3,11,4,3,0,4,17,11,25,0
instance_0,2,3,17,14,0,9,4,0,0,48,27,25,35,0
instance_0,8,1,17,5,5,11,4,1,0,43,31,21,28,0
instance_0,2,0,0,8,4,1,4,2,0,39,24,45,7,0
instance_0,2,4,34,0,1,4,4,2,0,35,32,76,6,0
instance_0,2,4,12,8,4,3,0,2,0,64,20,4,3,0
instance_0,8,4,15,7,1,4,3,0,0,52,33,77,23,0
instance_0,8,1,14,11,4,11,1,2,0,4,5,77,7,0
instance_0,3,2,26,14,5,9,0,1,0,98,21,81,6,0
instance_0,3,3,18,9,3,1,2,0,0,48,9,5,8,0
instance_0,3,0,3,7,3,7,0,3,0,3,16,11,31,0
instance_0,3,3,21,8,2,12,2,1,0,70,15,5,37,0
instance_0,2,3,10,10,3,7,0,1,0,39,33,46,8,0
instance_0,1,3,38,7,1,1,0,2,0,61,37,30,35,0
instance_0,5,2,21,8,3,0,4,2,0,14,24,9,5,0
instance_0,2,2,38,8,2,12,2,2,0,62,25,63,8,0
instance_0,6,5,21,10,5,11,2,2,0,42,12,42,21,0
instance_0,6,5,12,2,3,12,3,0,0,57,30,11,25,0
instance_0,1,5,0,2,1,0,2,3,0,25,27,59,2,0
instance_0,4,0,14,4,1,12,0,0,0,57,25,52,27,0
instance_0,4,3,4,6,4,1,3,2,0,87,30,6,34,0
instance_0,2,6,6,9,3,8,3,3,0,42,3,17,36,0
instance_0,2,2,16,12,0,3,3,3,0,17,24,31,18,0
instance_0,3,6,2,8,1,6,1,2,0,76,31,26,2,0
instance_0,6,4,30,6,3,2,2,3,0,61,31,22,4,0
instance_0,2,6,15,7,4,6,3,0,0,87,30,6,16,0
instance_0,7,2,0,1,4,7,1,0,0,53,24,13,3,0
instance_0,7,2,30,10,3,9,3,1,0,94,23,28,23,0
instance_0,3,3,2,8,5,1,0,0,0,53,33,72,2,0
instance_0,7,6,38,8,4,2,3,2,0,22,35,32,35,0
instance_0,2,5,7,11,4,8,0,2,0,66,25,8,14,0
instance_0,3,3,35,0,2,9,4,0,0,76,24,32,15,0
instance_0,7,1,11,3,4,3,1,0,0,85,24,31,18,0
instance_0,5,3,24,5,2,12,1,3,0,4,18,21,21,0
instance_0,8,2,7,9,5,8,0,3,0,10,24,22,15,0
instance_0,2,6,37,7,4,11,0,2,0,85,13,2,11,0
instance_0,2,2,14,8,3,8,0,2,0,36,18,5,8,0
instance_0,1,3,21,14,2,6,4,2,0,53,37,7,31,0
instance_0,5,4,17,3,3,0,2,1,0,1,0,57,0,0
instance_0,7,2,14,2,1,0,2,1,0,40,11,21,2,0
instance_0,1,6,34,10,2,9,3,2,0,44,30,36,29,0
instance_0,8,2,34,11,4,10,2,3,0,37,24,35,32,0
instance_0,5,0,19,12,2,1,3,2,0,54,28,33,14,0
instance_0,5,1,28,12,1,5,3,0,0,55,15,32,28,0
instance_0,2,1,38,3,1,11,1,2,0,85,33,2,13,0
instance_0,7,6,7,13,1,6,3,1,0,5,31,2,32,0
instance_0,6,0,8,13,4,4,0,3,0,88,32,32,5,0
instance_0,3,1,20,13,3,1,0,0,0,32,28,72,27,0
instance_0,2,3,28,11,4,9,1,0,0,95,5,26,13,0
instance_0,7,4,11,10,2,8,4,2,0,64,25,72,16,0
instance_0,4,3,36,7,3,11,5,1,0,25,15,92,15,0
instance_0,1,2,34,14,3,12,3,2,0,61,24,59,38,0
instance_0,1,0,9,9,2,12,3,1,0,73,28,24,13,0
instance_0,2,3,2,5,3,6,4,0,0,28,31,44,1,0
instance_0,2,0,25,0,5,4,2,1,0,3,25,22,4,0
instance_0,1,0,14,8,2,0,1,1,0,8,31,22,38,0
instance_0,3,3,3,14,3,10,4,3,0,79,30,22,17,0
instance_0,8,3,8,12,0,10,0,0,0,95,20,37,4,0
instance_0,7,3,26,8,5,2,4,3,0,52,0,26,9,0
instance_0,1,0,8,5,5,12,1,1,0,64,20,2,12,0
instance_0,1,4,2,12,5,9,1,3,0,47,25,98,10,0
instance_0,8,3,30,11,3,5,3,1,0,88,24,32,15,0
instance_0,1,5,1,8,5,1,1,1,0,35,8,40,31,0
instance_0,8,3,19,1,1,0,3,0,0,17,28,30,31,0
instance_0,1,3,14,12,3,12,3,2,0,3,25,5,15,0
instance_0,1,6,33,2,1,10,0,1,0,17,24,22,23,0
instance_0,5,0,37,5,5,2,0,3,0,31,13,29,31,0
instance_0,2,3,36,3,0,7,2,3,0,98,28,12,29,0
instance_0,2,2,4,3,2,8,4,0,0,8,16,14,3,0
instance_0,6,5,29,12,3,10,0,0,0,31,28,12,31,0
instance_0,2,0,19,14,1,11,2,1,0,1,34,37,16,0
instance_0,6,4,38,13,1,12,4,2,0,9,8,11,15,0
instance_0,2,1,12,5,4,9,1,0,0,46,4,22,8,0
instance_0,4,1,35,14,3,6,3,1,0,50,14,26,25,0
instance_0,4,3,5,7,5,10,3,0,0,23,33,16,24,0
instance_0,8,4,35,13,1,7,1,0,0,39,21,3,30,0
instance_0,4,2,32,11,4,9,4,1,0,13,38,3,24,0
instance_0,7,2,33,14,5,4,0,3,0,42,26,43,4,0
instance_0,3,4,14,14,4,9,0,1,0,39,27,33,1,0
instance_0,6,2,22,0,3,6,4,1,0,65,24,3,18,0
instance_0,2,3,38,4,3,12,1,3,0,52,20,8,1,0
instance_0,8,4,28,7,0,9,0,0,0,52,33,77,23,0
instance_0,1,4,25,7,0,9,3,1,0,93,27,95,26,0
instance_0,3,2,12,14,0,4,2,2,0,91,24,31,22,0
instance_0,1,0,20,7,3,12,4,1,0,20,24,84,4,0
instance_0,8,0,36,10,4,9,1,3,0,11,25,74,4,0
instance_0,8,0,19,5,4,9,0,2,0,47,25,22,4,0
instance_0,8,3,10,10,3,6,0,3,0,46,17,46,8,0
instance_0,1,2,0,11,3,8,0,0,0,38,17,4,30,0
instance_0,4,2,5,10,3,11,1,3,0,52,27,12,18,0
instance_0,1,6,1,11,5,8,2,1,0,50,26,22,15,0
instance_0,8,1,14,5,5,8,0,1,0,53,24,34,19,0
instance_0,3,4,12,5,5,8,4,2,0,66,24,69,28,0
instance_0,5,3,28,5,5,11,0,0,0,56,24,15,21,0
instance_0,3,3,4,13,2,0,1,1,0,93,13,64,33,0
instance_0,5,4,21,2,1,7,1,1,0,65,24,20,1,0
instance_0,8,4,30,10,5,11,0,3,0,66,23,53,7,0
instance_0,2,3,24,2,1,12,0,2,0,42,19,29,21,0
instance_0,6,5,38,13,2,2,0,1,0,75,2,20,16,0
instance_0,6,1,30,12,0,9,4,1,0,57,24,1,3,0
instance_0,7,3,10,13,1,6,4,3,0,85,34,71,21,0
instance_0,2,0,33,8,1,11,3,2,0,4,27,33,29,0
instance_0,5,6,18,14,5,8,3,1,0,59,25,17,19,0
instance_0,7,1,3,8,2,0,2,3,0,31,32,2,37,0
instance_0,1,1,18,13,2,12,2,0,0,57,25,25,25,0
instance_0,8,4,7,6,3,7,3,0,0,53,9,13,4,0
instance_0,2,4,33,5,4,7,3,2,0,56,9,22,4,0
instance_0,8,0,36,10,4,0,1,2,0,11,25,42,4,0
instance_0,2,3,17,8,4,8,1,0,0,69,16,9,8,0
instance_0,2,0,28,7,4,8,4,3,0,21,11,12,0,0
instance_0,2,4,0,12,1,10,4,2,0,65,13,2,34,0
instance_0,3,4,4,10,5,7,3,1,0,42,10,7,32,0
instance_0,8,2,24,7,3,11,1,2,0,44,19,25,38,0
instance_0,6,6,18,12,4,10,0,3,0,1,33,30,15,0
instance_0,8,1,15,11,5,5,4,3,0,72,2,73,10,0
instance_0,2,4,0,1,5,10,1,1,0,42,33,17,23,0
instance_0,5,1,21,14,1,12,3,3,0,71,17,25,28,0
instance_0,7,0,6,6,2,5,0,1,0,95,12,65,28,0
instance_0,1,5,27,6,1,6,3,2,0,58,2,69,30,0
instance_0,1,1,7,14,5,12,1,0,0,35,26,2,19,0
